代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
1002808,恒久科技,8.97,0.100613,0.82,0,8.97,8.15,8.97,8.97,36081.53,32365132.41,0.013423188244048,0.51891380758433,1,0,126.87411598303,2411136000,2411136000,0.0707,10044363.64,217030840.6
1002178,延华智能,5.69,0.10058,0.52,0,5.69,5.17,5.69,5.3,1212259.43,682127386.35,0.17022457650221,3.129193124889,1,0.075435203094778,-15.974171813588,4052150575.69,4052150575.69,-0.3562,2736191.48,569492116.48
0600423,柳化股份,4.49,0.10049,0.41,0,4.04,4.08,4.49,4.04,138464.69,60766676,0.017336365633007,2.1663270063583,0.99440896395561,0.11029411764706,89.8,3586140666.74,3586140666.74,0.05,25304010.75,90351775.26
1002584,西陇科学,8.22,0.100402,0.75,0,7.49,7.47,8.22,7.33,620486.70,486627712.9,0.10710210303759,1.1271329700272,1,0.11914323962517,27.4,4762185362.7,4810478988.84,0.3,156624960.63,4859368289.41
1002059,云南旅游,5.92,0.100372,0.54,0,5.92,5.38,5.92,5.92,92089.72,54517114.24,0.012601348593886,1.2398447934169,1,0,33.674630261661,4326292049.92,5993614092.96,0.1758,-12904383.91,1006648961.67
1002635,安洁科技,17.55,0.100313,1.6,0,16,15.95,17.55,15.9,331292.37,566522919.01,0.049009483470619,1.2112357960777,1,0.10344827586207,92.368421052632,11863379659.95,11990935762.65,0.19,104295770.22,2733233752.39
0605577,龙版传媒,18.32,0.1003,1.67,0,18.01,16.65,18.32,17.31,109209.70,197832744,0.24572182192848,0.63357571833679,0.98259640615787,0.060660660660661,34.862036156042,814222232.4,8142222232.4,0.5255,260233203.46,1405945630.07
1002302,西部建设,8.89,0.100248,0.81,0,8.89,8.08,8.89,8.8,191943.99,170607359.64,0.015205239083179,2.1641635096739,1,0.011138613861386,16.222627737226,11222329762.56,11222329762.56,0.548,557731384.38,19391533407.26
1002538,司尔特,10.21,0.100216,0.93,0,9.28,9.28,10.21,9.23,510320.48,502568115.77,0.059787597028971,1.9154966203333,1,0.10560344827586,17.305084745763,8714804340.23,8714804340.23,0.59,386966608.08,3308771612.67
0603131,上海沪工,26.57,0.100207,2.42,0,24.12,24.15,26.57,24.09,73695.40,189502772,0.024782487312222,1.9053373459088,0.97512849739323,0.10269151138716,54.224489795918,7901090610.2,8448791145.78,0.49,89838955.23,867963174.35
0603080,新疆火炬,17.24,0.100191,1.57,0,15.84,15.67,17.24,15.84,101315.08,172614234,0.071600763250883,2.149529847073,0.99096277278562,0.089342693044033,20.046511627907,2439460000,2439460000,0.86,79369093.2,609571046.18
1002647,仁东控股,11.75,0.100187,1.07,0,11,10.68,11.75,10.87,1775965.26,2044121011.61,0.3171725337143,2.2809632172074,1,0.082397003745318,-18.359375,6579255637.5,6579255637.5,-0.64,-5999468.77,1320775359.74
1000912,泸天化,5.93,0.100186,0.54,0,5.52,5.39,5.93,5.48,404140.82,233862634.83,0.025774286989796,1.2861027734498,1,0.083487940630798,14.13924654268,9298240000,9298240000,0.4194,453846478.53,4837983292.51
0603825,华扬联众,25.04,0.100176,2.28,0,22.37,22.76,25.04,22.3,245433.04,577365642,0.10840697684403,2.0670621685903,0.98089973809489,0.12038664323374,24.792079207921,5669047786.88,6343547262.08,1.01,133286259.81,8742993521.04
0603071,物产环能,32.51,0.100169,2.96,0,32.51,29.55,32.51,32.51,188389.35,612453777,0.18757938222754,12.685126454428,0.9837791607918,0,27.786324786325,3265037818,18139098909.42,1.17,696055476.81,40131978367.5
0605116,奥锐特,19.99,0.100165,1.82,0,17.89,18.17,19.99,17.82,92433.23,177540486,0.11952902580071,0.98864990844371,0.89282287110081,0.11942762795817,55.527777777778,1545850688,8015990000,0.36,133515911.7,589084976.5
0600722,金牛化工,6.7,0.100164,0.61,0,6.27,6.09,6.7,6.26,281348.67,184468181,0.041355362769193,1.7110169089529,0.97688234032081,0.072249589490969,151.92743764172,4558141829.2,4558141829.2,0.0441,29895887.84,407559068.1
1002822,中装建设,6.92,0.100159,0.63,0,6.92,6.29,6.92,6.92,98211.18,67962136.56,0.014039016460996,0.66289749072589,1,0,22.322580645161,4840947138.2,4985782745.12,0.31,172255376.93,4183417109.37
0603927,中科软,28.23,0.100156,2.57,0,25.75,25.66,28.23,25.7,173809.84,481500055,0.038248433249779,3.7038186808503,1,0.098597038191738,25.302500672224,12828373259.52,16757328000,1.1157,284746444.24,3949770495.16
0603216,梦天家居,39.11,0.100141,3.56,0,39.11,35.55,39.11,36.47,411123.20,1594595123,0.74263583815029,30.016003738099,0.9711285380296,0.074261603375527,37.970873786408,2165129600,8657389600,1.03,105547173.43,961863083.61
0605118,力鼎光电,16.92,0.10013,1.54,0,15.7,15.38,16.92,15.35,80833.20,134294166,0.19715414634146,2.9004908715122,0.99329362038874,0.10208062418726,45.24064171123,693720000,6895382220,0.374,115786468.88,358910562.08
1000928,中钢国际,9.78,0.100112,0.89,0,8.8,8.89,9.78,8.78,573538.90,541164090.89,0.044804888242837,1.2326281072587,1,0.11248593925759,14.967860422406,12519193021.08,12519193021.08,0.6534,516173964.96,10299309441.66
1002639,雪人股份,9.89,0.100111,0.9,0,8.97,8.99,9.89,8.8,743627.77,705780390.28,0.11031861935464,1.3351355374097,1,0.12124582869855,-40.008090614887,6666579665.63,7641035540.42,-0.2472,-27910881.36,1292325179.97
0605007,五洲特纸,20.99,0.100105,1.91,0,19.5,19.08,20.99,19.5,141536.67,288493043,0.17185026023955,3.8045037416941,0.96887391726356,0.078092243186583,20.182692307692,1728746118.37,8396209900,1.04,314121288.78,2684033249.16
0603197,保隆科技,60.12,0.100091,5.47,0,55,54.65,60.12,53.86,73930.38,428181633,0.036624652153048,1.6254722705926,0.60965435041716,0.11454711802379,41.071184588058,12135799753.2,12493291188.96,1.4638,224114982.14,2839320788.59
0605289,罗曼股份,41.55,0.100079,3.78,0,40.17,37.77,41.55,38.8,84630.60,345851181,0.39054268574066,0.74831292574751,0.97200513239239,0.072809107757479,23.742857142857,900388500,3601138500,1.75,73698652.67,423130270.92
1002082,万邦德,14.07,0.100078,1.28,0,14.07,12.79,14.07,14.07,25760.23,36244643.61,0.01082362605042,0.91723031675497,1,0,27.057692307692,3348660000,8698395204.03,0.52,152265955.46,1295786831.12
1000819,岳阳兴长,14.62,0.100075,1.33,0,13.56,13.29,14.62,13.01,290467.63,411028229.86,0.097097570583719,1.6835892326383,1,0.12114371708051,83.068181818182,4373576728.1,4373576728.1,0.176,30744363.38,1284053972.71
1000034,神州数码,16.93,0.100065,1.54,0,15.43,15.39,16.93,15.41,316312.84,522673684.69,0.04799487924075,6.9557218000141,1,0.098765432098765,39.528367966379,11157807803.49,11184110217.63,0.4283,45742930.88,86010595812.24
0600771,广誉远,43.54,0.100051,3.96,0,39.69,39.58,43.54,39.49,495964.25,2082896220,0.10080580395154,1.3789747084482,0.96607294907809,0.10232440626579,-150.13793103448,21421666807.38,21421666807.38,-0.29,-110731695.88,594762242.67
1001211,双枪科技,35.08,0.100031,3.19,0,35.08,31.89,35.08,35.08,12889.99,45218084.92,0.071611055555556,1.8450117370892,1,0,24.879432624113,631440000,2525760000,1.41,30270939.62,602727949.85
0603688,石英股份,66.11,0.1,6.01,0,60.99,60.1,66.11,60.53,62965.06,408826027,0.017838212021831,1.7554661536746,0.96922242276915,0.092845257903494,108.37704918033,23335411147.18,23335411147.18,0.61,175334116.56,679527715.27
0600234,科新发展,12.87,0.1,1.17,0,11.71,11.7,12.87,11.2,92733.32,109483675,0.045806474303157,1.0992569938359,0.99344097798933,0.14273504273504,70.909090909091,2605478475.6,3378644922.51,0.1815,10055469.37,488055359.63
1002173,创新医疗,9.02,0.1,0.82,0,9.02,8.2,9.02,8.7,557964.24,502398031.23,0.14204197333364,9.8431389982641,1,0.039024390243902,-13.666666666667,3543204397.04,4091558862.6,-0.66,-36017215.59,534003724.21
1002374,中锐股份,7.81,0.1,0.71,0,7.5,7.1,7.81,7.41,2875436.21,2217726587.83,0.2874762121404,1.3977535359015,1,0.056338028169014,-49.840459476707,7811831327.85,8496919045.23,-0.1567,-9861241.84,477968338.11
1002424,贵州百灵,7.37,0.1,0.67,0,7.37,6.7,7.37,7.37,126318.14,93096469.18,0.0089511153628118,1.2145227601378,1,0,92.125,10400544000,10400544000,0.08,120670293.07,1978256627.57
1002349,精华制药,6.6,0.1,0.6,0,6,6,6.6,5.94,402328.66,254696152.56,0.048141309804613,3.6454700808235,1,0.11,39.030159668835,5515780868.4,5515780868.4,0.1691,128401347.88,969008945.04
1000593,大通燃气,6.49,0.1,0.59,0,6.06,5.9,6.49,6.06,367099.43,235906715.06,0.1024035329257,5.3752493615875,1,0.072881355932203,42.697368421053,2326555766.81,2327515248.41,0.152,39272137.62,1077502103.52
1002432,九安医疗,37.96,0.099971,3.45,0,37.96,34.51,37.96,32.51,1108056.98,4068333708.89,0.23151901034173,1.4999395994014,1,0.15792523906114,-225.14827995255,18167770715.12,18167770715.12,-0.1686,50127982.47,790459426.03
1000049,德赛电池,59.64,0.099963,5.42,0.00092216894135,54.22,54.22,59.64,54.16,346758.14,2025653399.55,0.1161661389319,1.6326635214796,1,0.10106971597197,19.300970873786,17802653733.48,17909830570.8,3.09,491482195.65,12622087641.27
0605138,盛泰集团,14.53,0.099924,1.32,0,14,13.21,14.53,13.77,146225.57,209505316,0.2631849712023,1.8959801099528,0.92727468847359,0.057532172596518,24.627118644068,807286800,8072286800,0.59,234282960.03,3588826704
0603626,科森科技,12.55,0.099912,1.14,0,11.47,11.41,12.55,11.4,224585.42,272533044,0.046278260935505,2.8605526345286,0.98325356900852,0.10078878177038,26.902465166131,6090434178,6997244844.5,0.4665,364490262.11,2696413843.15
1002456,欧菲光,9.69,0.099886,0.88,0,8.85,8.81,9.69,8.83,1575592.74,1471976540.07,0.058469207963186,2.7444952028595,1,0.097616345062429,-9.5902612826603,26112024059.25,31611332704.53,-1.0104,-40387065.22,17198169191.8
0603171,税友股份,37.99,0.099884,3.45,0,37.98,34.54,37.99,37.22,61081.25,231877025,0.1504834934713,4.5782552317563,0.99829549328424,0.022292993630573,55.057971014493,1542014100,15419761100,0.69,118795880.78,1027202788.67
0605318,法狮龙,18.61,0.099882,1.69,0,18.61,16.92,18.61,17.75,101302.50,186962866,0.25861506447398,2.5835093034643,0.98488615413113,0.050827423167849,30.016129032258,728975138.72,2403875138.72,0.62,40377192.84,437176118.51
1002873,新天药业,16.52,0.099867,1.5,0,15.03,15.02,16.52,15.02,144336.56,230811724.9,0.090435966823908,2.2923664316117,1,0.099866844207723,18.643493962307,2636605827.24,2709921868.08,0.8861,88933462.49,745264628.8
1002265,西仪股份,28.75,0.099847,2.61,0,28.75,26.14,28.75,28.75,447393.42,1286256082.5,0.14043971373081,38.699174797592,1,0,-277.50965250965,9158777445,9158777445,-0.1036,-8061998.96,587869682.07
0603888,新华网,24.79,0.099823,2.25,0,22.43,22.54,24.79,22.43,197301.97,478753990,0.038013643390039,0.56436361129608,0.99591326564362,0.10470275066548,47.472232860973,12866737834.4,12866737834.4,0.5222,110509653.99,1047982459.55
0600855,航天长峰,16.31,0.099798,1.48,0,14.94,14.83,16.31,14.93,338174.97,537530191,0.096637078519991,1.3260265899381,0.97068551175239,0.093054619015509,52.731975428387,5707575027.28,7325044463.31,0.3093,87887638.86,1588905967.25
1002463,沪电股份,15.98,0.099794,1.45,0,14.52,14.53,15.98,14.51,776860.69,1220968829.49,0.040959433582289,2.4864379693713,1,0.10116999311769,24.786722506592,30308607176.56,30308607192.54,0.6447,785635858,5411631165
1000503,国新健康,14.11,0.099766,1.28,0,12.83,12.83,14.11,12.58,785982.58,1082166932.13,0.087449947647474,0.88147289085554,1,0.11925175370226,-61.003026372676,12681784840.52,12800806528.44,-0.2313,-127324268.01,101789615.66
1001267,汇绿生态,10.92,0.099698,0.99,0,10.92,9.93,10.92,9.03,1020169.88,1048335502.59,0.35638019378684,1.6495623889965,1,0.19033232628399,87.150837988827,3125946751.2,7644000000,0.1253,44195456.06,479449628.05
0600715,文投控股,3.42,0.099678,0.31,0,3.1,3.11,3.42,3.09,495971.32,164671045,0.026739110123791,1.0772187210589,0.94942049746061,0.10610932475884,-2.1509433962264,6343598970,6343598970,-1.59,-274455472.72,555014616.09
0600210,紫江企业,9.05,0.099635,0.82,0,8.29,8.23,9.05,8.26,620436.55,547442950,0.040906030144236,2.7727867725662,0.93303039360724,0.095990279465371,24.659400544959,13726462229.9,13726462229.9,0.367,430325734.71,7273063101.18
0603598,引力传媒,11.92,0.099631,1.08,0,10.85,10.84,11.92,10.65,317127.44,359271970,0.1183916996344,1.4545902547675,0.9506311647161,0.11715867158672,60.816326530612,3192925768,3192925768,0.196,23215478.67,3936480032.72
1000008,神州高铁,2.98,0.099631,0.27,0,2.98,2.71,2.98,2.81,2532765.66,749382659.45,0.091080620644853,9.4987356099405,1,0.062730627306273,-10.9963099631,8286770131.08,8286770131.08,-0.271,-98556630.09,1042818140.68
1002750,龙津药业,8.28,0.099602,0.75,0,7.5,7.53,8.28,7.5,249255.20,205303076.6,0.062236004993758,8.974019989055,1,0.10358565737052,205.97014925373,3316140000,3316140000,0.0402,6572687.28,593809097.27
1002047,宝鹰股份,5.3,0.099585,0.48,0,5.3,4.82,5.3,5,4031090.27,2128502570.49,0.30053675714059,4.2954091298896,1,0.062240663900415,-229.43722943723,7108873681.3,7108873681.3,-0.0231,5635551.87,3555533058.39
1002565,顺灏股份,5.08,0.099567,0.46,0,4.56,4.62,5.08,4.55,700040.74,338431640.27,0.066042269449303,0.99470272055255,1,0.11471861471861,-627.16049382716,5384743723.76,5384743723.76,-0.0081,-9828146.52,1143694008.77
1002629,仁智股份,4.42,0.099502,0.4,0,4.42,4.02,4.42,4.42,127272.40,56254400.8,0.036933325617731,3.4462026687462,1,0,-631.42857142857,1523133913.86,1820810160,-0.007,-8250154.05,92571121.58
1002256,兆新股份,4.2,0.099476,0.38,0,3.82,3.82,4.2,3.8,2188465.42,904097244.92,0.15672142231837,2.4657342810195,1,0.10471204188482,-46.666666666667,5864900042.4,7906129862.4,-0.09,-308049421.5,262099222.37
1002682,龙洲股份,8.07,0.099455,0.73,0,7.9,7.34,8.07,6.95,1780882.48,1376751452.57,0.31837369832744,3.3545402488514,1,0.15258855585831,-5.6041666666667,4514104553.58,4538314553.58,-1.44,37299832.48,3652788053.89
1002280,联络互动,5.09,0.099352,0.46,0,4.72,4.63,5.09,4.66,625040.50,308579930.41,0.028709119413207,1.8750929985864,1,0.092872570194384,-115.94533029613,11081691845.75,11081691845.75,-0.0439,-282062716.6,12253320098.48
1002490,山东墨龙,6.31,0.099303,0.57,0,5.9,5.74,6.31,5.8,490975.09,299608770.79,0.090632296639236,1.0437448873038,1,0.088850174216028,29.212962962963,3418265820,5034423404,0.216,-105589670.07,2945300053.76
1000632,三木集团,4.33,0.098985,0.39,0,4.33,3.94,4.33,4.33,53802.70,23296569.1,0.011558408724677,0.76833778889765,1,0,44.228804902962,2015551591.48,2015699738.1,0.0979,24922532.8,6189374645.32
0688162,巨一科技,108.88,0.094271,9.38,0,102.22,99.5,109.89,102.22,37650.07,404011929,0.14349394881617,1.4355352458516,0.0077797332192964,0.077085427135678,51.601895734597,2856803130.32,14916560000,2.11,139295845.56,1406793613.42
0603918,金桥信息,9.29,0.092941,0.79,0,8.5,8.5,9.35,8.5,603284.08,551285287,0.16547748585794,5.2604031948659,-0.044004439829568,0.1,26.966618287373,3386871074.42,3407071064.62,0.3445,44429014.7,620944683.37
1301035,润丰股份,59.01,0.092778,5.01,0.0074074074074074,53.8,54,60,53.79,26556.10,153062962.87,0.040549455574915,2.7655690244106,-0.65040650406504,0.115,14.28813559322,3864602961.45,16297381800,4.13,450047902.56,6758348369.76
2838924,广脉科技,11.45,0.092557,0.97,0,10.36,10.48,11.56,10.3,25394.29,28178079.77,0.031520165439135,4.103988389889,-0.14748905921323,0.12022900763359,25.444444444444,922471746.1,950350000,0.45,13155758.8,175335073.88
0688071,华依科技,57.42,0.092258,4.85,0,53.8,52.57,57.9,51.86,6727.93,37700359,0.04536522147804,1.0562562798292,-0.14173294265383,0.11489442647898,136.71428571429,851572477.8,4182746923.08,0.42,24837420.1,189123749.98
0600668,尖峰集团,14.17,0.09168,1.19,0,12.98,12.98,14.24,12.83,271810.31,373279105,0.078995374929391,5.0802626758773,-0.054857700410949,0.10862865947612,9.9007825600894,4875667842.76,4875667842.76,1.4312,424262305.39,2580657749.8
1300095,华伍股份,18.09,0.091074,1.51,0.0018094089264174,16.96,16.58,18.39,16.67,197261.75,350656923.12,0.052087693795013,1.3641665006943,-0.48261474269819,0.1037394451146,33.438077634011,6850879348.86,6850879348.86,0.541,173780780.46,1068245328.34
1300793,佳禾智能,19.54,0.090402,1.62,-0.0022321428571428,17.92,17.92,20.22,17.81,147218.93,283884510.94,0.1422256711377,2.2145644547938,0.26673277144274,0.13448660714286,55.828571428571,2022601032,6612117152,0.35,81067287.11,2097429590.28
1300235,方直科技,18.86,0.090173,1.56,-0.00057803468208102,15.96,17.3,20,15.62,507661.06,878601434.82,0.30248332415645,1.9470130214805,-0.96781718334163,0.25317919075145,164.42894507411,3165294357.4,3165294357.4,0.1147,25376143.25,89865982.6
1300109,新开源,23.93,0.089709,1.97,-0.00091074681238614,22.24,21.96,24.22,22.1,173639.73,403667817.81,0.053746951622403,2.1239398631987,0.43869616125763,0.096539162112932,119.65,7731040763.19,8222802263.19,0.2,100072481.22,865448525.95
0688025,杰普特,73,0.089552,6,0,68.1,67,74.2,67.3,24356.20,174435841,0.044266538058005,0.8898217156218,0.046657330286725,0.10298507462687,105.79710144928,4016583808,6777581048,0.69,60666520.81,865751188.25
0600165,新日恒力,11.97,0.088182,0.97,0,10.95,11,12.1,10.9,368057.06,431064251,0.053740075825274,0.88944436711345,-0.073610415623435,0.10909090909091,704.11764705882,8198058786.75,8198058786.75,0.017,-18486935.08,143171050.98
1300057,万顺新材,10.02,0.087948,0.81,-0.001085776330076,9.31,9.21,10.19,9.27,436069.79,427523335.78,0.063996060809932,3.228711609655,-0.2291052399897,0.099891422366992,135.9565807327,6827637889.74,6827637889.74,0.0737,22271315.45,4073563682.92
1000662,天夏退,0.25,0.086957,0.02,0,0.23,0.23,0.25,0.22,542639.94,12908941.32,0.049642399130616,1.3873547296468,0.3762550190996,0.1304347826087,-0.066664888936295,273274433.5,273274433.5,-3.7501,-20893803.94,8831485.75
1300987,川网传媒,40.48,0.085546,3.19,0.0037543577366584,37.29,37.29,41.5,36.72,128165.54,504411998.49,0.41552557693181,1.2961410726277,-0.50003787591849,0.12818449986592,176,1248573216,5398412800,0.23,26970997.21,122990103.65
1002680,长生退,0.77,0.084507,0.06,0,0.71,0.71,0.78,0.71,157743.40,11879019.52,0.021105213585309,1.1544317396752,-0.023294487601572,0.098591549295775,-72.641509433962,575509067.98,749741591.06,-0.0106,-2470032,2723558.98
1300428,立中集团,27.98,0.084496,2.18,-0.008139534883721,25.54,25.8,29.2,24.5,270909.85,722603077,0.077315041170275,1.7853555423751,-0.84903625825583,0.18217054263566,34.121951219512,9804117657.14,17262455880.7,0.82,336803269.49,13103608686.11
1300036,超图软件,30.45,0.082859,2.33,0.0014224751066856,28.3,28.12,32.1,28.3,506694.46,1538486030.74,0.11133512902944,1.991610773604,0.43110821573799,0.13513513513514,49.918032786885,13858021669.8,14906799418.35,0.61,190422791.58,1162123635.47
0601231,环旭电子,16.48,0.082786,1.26,0,15.25,15.22,16.74,15.21,344679.05,559115515,0.015784159315123,2.8619080712872,-0.13716914018308,0.10052562417871,19.388235294118,35987413904,36414904642.56,0.85,1122798637.39,36517833898.05
0688105,诺唯赞,126.17,0.082725,9.64,0,117.31,116.53,130.5,115,16224.61,199805466,0.049088974475359,0.84757449431628,-0.0037628865979381,0.13301295803656,59.234741784038,4170099427.78,50469261700,2.13,550217138.59,1288630584.65
