代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
1002247,聚力文化,3.47,0.101587,0.32,0,3.47,3.15,3.47,3.47,66020.81,22909221.07,0.0098299132164059,0.3632850536612,1,0,43.375,2330561884.49,2952519070.03,0.08,67216739.95,870246488.05
1000797,中国武夷,2.93,0.101504,0.27,0,2.66,2.66,2.93,2.65,768176.86,219159931.78,0.049018173702251,4.068095573999,1,0.10526315789474,11.490196078431,4591681063.99,4602309855.81,0.255,41086902.03,4151285155.11
1000918,嘉凯城,3.15,0.101399,0.29,0,3.15,2.86,3.15,3.15,86225.60,27161064,0.0047791822542119,0.16722443311845,1,0,-7,5683203225,5683203225,-0.45,-563581741.95,937083846.6
1002629,仁智股份,4.02,0.10137,0.37,0,4.02,3.65,4.02,4.02,173448.79,69726413.58,0.050333305878348,4.6965381574387,1,0,-574.28571428571,1385293740.66,1656030960,-0.007,-8250154.05,92571121.58
0600675,中华企业,3.26,0.101351,0.3,0,2.96,2.96,3.26,2.92,455445.04,143670863,0.0074710455259433,6.1721448860556,1,0.11486486486486,10.866666666667,19873400921.52,19873400921.52,0.3,1028657186.33,8122705480.35
0601099,太平洋,3.48,0.101266,0.32,0,3.16,3.16,3.48,3.16,4555072.41,1540472337,0.066826012214571,4.85152793541,1,0.10126582278481,-45.194805194805,23720780967.6,23720780967.6,-0.077,340369856.88,1276733935.43
0600533,栖霞建设,3.48,0.101266,0.32,0.0031645569620252,3.18,3.16,3.48,3.17,840772.87,285980440,0.080073606666667,6.5343958286702,1,0.098101265822785,9.2136616362192,3654000000,3654000000,0.3777,353073289.9,2911590843.62
1002269,美邦服饰,2.72,0.101215,0.25,0,2.48,2.47,2.72,2.48,1049949.72,277584602.44,0.04178904358209,1.4764085612174,1,0.097165991902834,-24.727272727273,6834000000,6834000000,-0.11,-124722386.08,1932567881.89
0600466,蓝光发展,2.83,0.101167,0.26,0,2.69,2.57,2.83,2.57,2670372.82,732664892,0.087987941641239,1.1577292131211,1,0.1011673151751,-1.3678105364911,8588853131.05,8588853131.05,-2.069,-6704583054.86,14855632098.11
1000667,美好置业,1.96,0.101124,0.18,0,1.77,1.78,1.96,1.75,3118380.20,590199340.41,0.12640431975594,3.3607899458459,1,0.11797752808989,-14.380044020543,4835297720.68,4835297720.68,-0.1363,-574330192.82,1929892614.64
0603030,全筑股份,4.03,0.101093,0.37,0,3.66,3.66,4.03,3.63,267568.73,105869978,0.049721330845039,6.039708046662,1,0.10928961748634,-15.5,2168690909.06,2337613049.98,-0.26,-173084457.8,3278358159.02
0600892,大晟文化,4.58,0.100962,0.42,0,4.26,4.16,4.58,4.26,80086.00,35843877,0.014820872893784,0.55846108358995,1,0.076923076923077,-114.5,2474846674.88,2562345981.04,-0.04,-5058823.23,158630883.61
1002431,棕榈股份,3.6,0.100917,0.33,0,3.27,3.27,3.6,3.27,1059399.25,369400440.06,0.071244762347876,2.1936892976711,1,0.10091743119266,180,5353147620,5353147620,0.02,33825917.88,3869742901.49
0600657,信达地产,3.93,0.10084,0.36,0,3.57,3.57,3.93,3.53,473722.68,180536299,0.023048747363158,4.524883086516,1,0.11204481792717,11.558823529412,8077359272.79,11207882878.35,0.34,567190700.58,8104495475.35
1002621,美吉姆,4.15,0.100796,0.38,0,3.75,3.77,4.15,3.74,121959.73,49046076.73,0.014982286429092,2.5131826986482,1,0.10875331564987,-6.3846153846154,3378208539.1,3430243455.2,-0.65,37939959.16,261413264.38
0600807,济南高新,4.26,0.100775,0.39,0,3.89,3.87,4.26,3.88,467098.49,191058979,0.059350385202653,1.0139696203213,1,0.098191214470284,-3.9444444444444,3352698656.64,3768543954.06,-1.08,-165192318.52,779977781
0600683,京投发展,6.12,0.100719,0.56,0,5.59,5.56,6.12,5.5,627026.10,376472152,0.084644311941847,5.0573146535037,1,0.11151079136691,11.769230769231,4533558893.64,4533558893.64,0.52,83853030.92,3775782624.56
0600622,光大嘉宝,3.17,0.100694,0.29,0,2.9,2.88,3.17,2.89,447568.86,139724498,0.029844183280248,2.9529868412719,1,0.097222222222222,15.85,4754002724.34,4754002724.34,0.2,172783748.97,2394349268.76
0600220,江苏阳光,3.17,0.100694,0.29,0,3.17,2.88,3.17,3.17,96808.00,30688136,0.0054284646956388,0.50667202606005,1,0,59.92438563327,5653188833.42,5653188833.42,0.0529,68375045.02,1429568466.93
1002173,创新医疗,8.2,0.100671,0.75,0,8.2,7.45,8.2,8.2,19956.01,16363928.2,0.0050802378307719,0.35204725715173,1,0,-12.424242424242,3221094906.4,3719598966,-0.66,-36017215.59,534003724.21
0600119,长江投资,8.53,0.100645,0.78,0,7.74,7.75,8.53,7.65,128872.82,108155950,0.041923493819128,2.808127200781,1,0.11354838709677,-44.894736842105,2622122000,3115756256.1,-0.19,7837226.37,754101996.29
1000859,国风塑业,7.11,0.100619,0.65,0,6.79,6.46,7.11,6.69,531934.22,373897310.42,0.063308615636773,2.8672607805088,1,0.065015479876161,21.054190109565,5973993059.49,6370391286.81,0.3377,223423596.59,1411108004.6
1002360,同德化工,9.74,0.100565,0.89,0,8.86,8.85,9.74,8.83,241971.21,230641485.87,0.060567819075155,5.0030437425566,1,0.10282485875706,24.198757763975,3891174589.72,3891174589.72,0.4025,96244833.57,553568312.57
1000632,三木集团,3.94,0.100559,0.36,0,3.94,3.58,3.94,3.94,39064.82,15391539.08,0.0083922768990395,0.55787121134227,1,0,40.245148110317,1834012302.64,1834147105.8,0.0979,24922532.8,6189374645.32
0600405,动力源,9.96,0.100552,0.91,0,9.96,9.05,9.96,9.73,296437.69,295124168,0.053578681481633,0.34472128339092,1,0.025414364640884,-46.981132075472,5510623462.08,5549153722.08,-0.212,-54880611.15,751075493.31
1000014,沙河股份,8.65,0.100509,0.79,0,8,7.86,8.65,7.91,208734.85,174347963.33,0.10348511761376,5.7072546864405,1,0.094147582697201,-42.589857213195,1744749867.55,1744749867.55,-0.2031,-31155996.12,24345466.65
1002530,金财互联,6.57,0.100503,0.6,0,6.57,5.97,6.57,6.57,121155.12,79598913.84,0.015548691448103,1.602326614823,1,0,-3.4872611464968,5119332009.75,5119332009.75,-1.884,-170161572.65,878307008.46
1002047,宝鹰股份,4.82,0.100457,0.44,0,4.82,4.38,4.82,4.82,84720.40,40835232.8,0.0063163046655499,0.090275522321136,1,0,-208.65800865801,6465051159.22,6465051159.22,-0.0231,5635551.87,3555533058.39
1002682,龙洲股份,7.34,0.10045,0.67,0,6.67,6.67,7.34,6,1455984.00,973554346.96,0.26029062332377,2.7425486996108,1,0.20089955022489,-5.0972222222222,4105765479.96,4127785479.96,-1.44,37299832.48,3652788053.89
1000607,华媒控股,5.04,0.100437,0.46,0,4.81,4.58,5.04,4.73,283694.40,139705067.72,0.032048375371393,1.1500092424139,1,0.067685589519651,-19.384615384615,4461442302.24,5129199986.4,-0.26,77748674.04,1359418292.55
0600708,光明地产,2.63,0.100418,0.24,0,2.43,2.39,2.63,2.39,933105.78,241744960,0.041932103585463,5.945227154566,1,0.10041841004184,90.689655172414,5852480537.73,5861314634.09,0.029,56531011.75,12718744861.48
1002011,盾安环境,13.92,0.100395,1.27,0,12.01,12.65,13.92,12,681927.94,903429737.22,0.074347894071795,1.4460910276898,1,0.15177865612648,-27.294117647059,12767593545.6,12767593545.6,-0.51,342212033.02,7374407756.76
1002495,佳隆股份,2.85,0.100386,0.26,0,2.61,2.59,2.85,2.55,617067.99,169367510.69,0.065952448287007,2.5661895410811,1,0.11583011583012,80.736543909348,2666532960,2666532960,0.0353,18670545.5,210508066.89
1000756,新华制药,11.62,0.100379,1.06,0,10.6,10.56,11.62,10.56,153298.36,173403525.91,0.035455573971553,0.67282866693352,1,0.10037878787879,20.034482758621,5024109734.14,7290009734.14,0.58,285336329.42,4940192936.36
1000965,天保基建,3.07,0.100358,0.28,0,3.07,2.79,3.07,3.07,99969.78,30690722.46,0.0090076587748983,0.84175154087097,1,0,-42.997198879552,3407180847.65,3407180847.65,-0.0714,-73453357.19,546956983.78
0600638,新黄浦,6.25,0.100352,0.57,0,5.77,5.68,6.25,5.7,278706.60,170748981,0.041388169025208,2.9297076038145,1,0.096830985915493,16.009221311475,4208729912.5,4208729912.5,0.3904,77784229.9,1482578712.56
1000736,中交地产,6.91,0.100318,0.63,0,6.3,6.28,6.91,6.3,136751.86,91898507.29,0.019664255868398,1.383511998705,1,0.097133757961783,74.301075268817,4805446790.99,4805446790.99,0.093,1806941.03,5985970554.21
0601860,紫金银行,3.51,0.100313,0.32,0,3.19,3.19,3.51,3.18,1070122.44,367614390,0.060920443684859,6.6811164553927,1,0.10344827586207,9,6165631005.3,12849952422.06,0.39,1189053000,3308221000
1002652,扬子新材,3.84,0.100287,0.35,0,3.49,3.49,3.84,3.49,90473.76,33852325.24,0.017668447694038,1.4387771459105,1,0.10028653295129,-20.199894792215,1966325760,1966325760,-0.1901,6201580.17,956468809.3
1000031,大悦城,4.06,0.100271,0.37,0,3.71,3.69,4.06,3.66,690726.77,270680600.78,0.036531756659071,4.3329442177793,0.35736729854781,0.10840108401084,-406,7676473683.9,17402432156.34,-0.01,1116643951.42,22128783133.76
1000721,西安饮食,4.39,0.100251,0.4,0,3.93,3.99,4.39,3.9,534524.79,229561538.33,0.12260532513195,5.5195326633789,1,0.12280701754386,-221.71717171717,1913916728.8,2190855488.8,-0.0198,-101150313.46,383618203.39
0600213,亚星客车,9.11,0.100242,0.83,0,8.3,8.28,9.11,8.3,176062.69,158733202,0.080028495454545,2.4629663980751,1,0.097826086956522,-11.986842105263,2004200000,2004200000,-0.76,-97897777.12,651250920.39
0600791,京能置业,4.72,0.100233,0.43,0,4.4,4.29,4.72,4.3,253898.19,116811661,0.056133208489004,0.99284780813304,1,0.097902097902098,-69.925925925926,2134920645.12,2137593600,-0.0675,-27183167.12,1047908384.75
0605033,美邦股份,19.21,0.100229,1.75,0,17.2,17.46,19.21,17.18,89944.39,168645356,0.26610766272189,1.7613775046607,1,0.11626575028637,21.344444444444,649298000,2597192000,0.9,63729552.29,550436666.9
1002059,云南旅游,5.38,0.100204,0.49,0,4.94,4.89,5.38,4.92,155888.65,82624512.85,0.021331449595897,2.0987981183491,1,0.094069529652352,30.602957906712,3931664058.88,5446899293.94,0.1758,-12904383.91,1006648961.67
0603800,道森股份,21.85,0.100201,1.99,0,19.86,19.86,21.85,19.86,42327.00,89579919,0.020349519230769,3.0816442425301,1,0.10020140986908,-145.56962025316,4544800000,4544800000,-0.1501,-50593896.53,752062488.53
1000757,浩物股份,5.6,0.100196,0.51,0,5.4,5.09,5.6,5.3,183651.63,100555617,0.035927778891804,0.63004522288274,1,0.058939096267191,31.111111111111,2862545806.4,3722401261.6,0.18,77307949.25,3210403664.42
1002253,川大智胜,22.73,0.100194,2.07,0,21.72,20.66,22.73,20.81,686258.48,1507977753.69,0.30415740697015,8.981688444947,1,0.092933204259439,75.489870474925,5128481139.35,5128481139.35,0.3011,34063839.45,225697495.96
1002642,荣联科技,5.71,0.100193,0.52,0,5.24,5.19,5.71,5.17,338721.00,183748006.94,0.051198772597092,1.8363639320799,1,0.10404624277457,-3.4738699276024,3777623587.23,3809999287.23,-1.6437,12835755.51,2093646732.96
0603169,兰石重装,11.86,0.100186,1.08,0,11.86,10.78,11.86,11.86,33651.41,39910572,0.0032003166105566,0.090484130313199,1,0,-108.014571949,12470819958.36,12470819958.36,-0.1098,98069003.04,2736244886.91
1002863,今飞凯达,6.15,0.100179,0.56,0,5.57,5.59,6.15,5.56,292435.23,173907354.67,0.058626005579497,1.3064709430118,1,0.10554561717352,43.928571428571,3067711413.6,3067711413.6,0.14,61188969.66,2683539838.94
1002671,龙泉股份,6.26,0.100176,0.57,0,6.26,5.69,6.26,5.87,561829.60,345911667.25,0.12195345713313,2.2727072674259,1,0.068541300527241,-156.5,2883930786.94,3546354903.68,-0.04,15325316.4,990163193.17
0603682,锦和商业,6.37,0.100173,0.58,0,5.79,5.79,6.37,5.77,220177.08,136755527,0.1226271679198,6.8457913588538,1,0.10362694300518,22.75,1143733500,3009825000,0.28,96899008.67,667298650.78
1002265,西仪股份,26.14,0.100168,2.38,0,26.14,23.76,26.14,26.14,3772.95,9862491.3,0.0011843536230834,0.32635717251401,1,0,-252.3166023166,8327319736.08,8327319736.08,-0.1036,-8061998.96,587869682.07
1002424,贵州百灵,6.7,0.100164,0.61,0,6.55,6.09,6.7,6.55,248180.09,165991587.3,0.017586457624717,2.386200176143,1,0.024630541871921,83.75,9455040000,9455040000,0.08,120670293.07,1978256627.57
1000665,湖北广电,7.03,0.100156,0.64,0,6.44,6.39,7.03,6.41,1639697.67,1123225494.19,0.16699323530086,3.3003113934874,1,0.097026604068858,-8.4698795180723,6902719501.98,6902719501.98,-0.83,-196652247.82,1500838258.59
0603071,物产环能,29.55,0.100149,2.69,0,29.55,26.86,29.55,29.55,8976.10,26524376,0.0089375078411419,0.60440233785822,1,0,25.25641025641,2967759690,16487553761.1,1.17,696055476.81,40131978367.5
1001209,洪兴股份,28.24,0.100117,2.57,0,25.61,25.67,28.24,25.6,47283.90,130493830.31,0.20132373916931,7.6156262079629,1,0.10284378652123,16.323699421965,663258760,2653001152,1.73,72462137.33,814549813.04
1000838,财信发展,9.45,0.100116,0.86,0,8.93,8.59,9.45,7.88,852874.21,773748058.87,0.10067286553665,0.82221417239699,1,0.18277066356228,364.86486486486,8005793062.05,10399367506.5,0.0259,-33631415.86,2778430926.25
1002432,九安医疗,34.51,0.100096,3.14,0,34.51,31.37,34.51,34.51,20363.15,70273230.65,0.0042547056880055,0.027564913722713,1,0,-204.68564650059,16516590289.22,16516590289.22,-0.1686,50127982.47,790459426.03
1001211,双枪科技,31.89,0.100034,2.9,0,29.06,28.99,31.89,29.06,15076.98,47304021.32,0.083761,2.158047062865,1,0.097619868920317,22.617021276596,574020000,2296080000,1.41,30270939.62,602727949.85
1001317,三羊马,96.23,0.100023,8.75,0,96.23,87.48,96.23,92.01,39022.81,373915556.41,0.19501654172914,1.7656101820683,1,0.048239597622314,90.783018867925,1925562300,7702249200,1.06,46124517.47,680405525
1002906,华阳集团,55.88,0.1,5.08,0,50.85,50.8,55.88,50.54,94908.59,513225299.67,0.020079967272235,2.0318165664766,1,0.10511811023622,87.3125,26411855842.68,26529747499.2,0.64,208206367.03,3130771470.28
0603171,税友股份,34.54,0.1,3.14,0,34.54,31.4,34.54,34.54,13406.43,46305809,0.033028898743533,1.0048592372729,1,0,50.057971014493,1401978600,14019440600,0.69,118795880.78,1027202788.67
1001202,炬申股份,26.18,0.1,2.38,0,26.18,23.8,26.18,23.08,201450.52,505057850.98,0.6248077662676,2.2647918802727,1,0.13025210084034,20.614173228346,844095560,3371984000,1.27,39099329.31,507115101.18
0600980,北矿科技,20.02,0.1,1.82,0,19.25,18.2,20.02,19.2,141625.12,281603647,0.093045944192322,3.1437039404756,1,0.045054945054945,46.819457436857,3047241797.6,3480392795.88,0.4276,55542891.06,495230881.1
0603506,南都物业,16.28,0.1,1.48,0,14.87,14.8,16.28,14.72,45528.71,72343028,0.024246058422067,5.5339252722676,1,0.10540540540541,16.783505154639,3057022242.12,3057022242.12,0.97,135041123.75,1170253942.45
0600605,汇通能源,11.88,0.1,1.08,0,11.12,10.8,11.88,10.86,117295.14,135925023,0.05686143050022,2.6203943488285,1,0.094444444444445,35.568862275449,2450635256.52,2450635256.52,0.334,52684807.87,84203370.24
1000795,英洛华,10.67,0.1,0.97,0,10.2,9.7,10.67,10.2,1487917.04,1573003340.03,0.13124617660798,0.74270750348114,1,0.048453608247423,88.327814569536,12096409379.01,12096409379.01,0.1208,143775223.81,2599811239.81
1000151,中成股份,9.9,0.1,0.9,0,9.9,9,9.9,9.51,72033.17,71298612.3,0.027024873536155,1.6979024061398,1,0.043333333333333,-8.8203848895225,2638785273.3,3339970207.2,-1.1224,-34139130.46,276937429.44
0600192,长城电工,7.7,0.1,0.7,0,7.15,7,7.7,7.08,616293.78,463671955,0.1395125229769,1.3741515537456,1,0.088571428571429,-11.622641509434,3401459600,3401459600,-0.6625,-87527877.33,1462933233.57
1002560,通达股份,7.59,0.1,0.69,0,7.59,6.9,7.59,7.59,64816.00,49195344,0.012597245434724,0.43834163812739,1,0,163.22580645161,3905246131.38,3997588257.3,0.0465,47838866.52,1771676237.84
0600202,哈空调,5.61,0.1,0.51,0,5.2,5.1,5.61,4.91,604292.52,325712758,0.15763850907007,5.2660005437738,1,0.13725490196078,29.371727748691,2150541169.92,2150541169.92,0.191,54672234.93,642561266.42
1002178,延华智能,5.17,0.1,0.47,0,5.17,4.7,5.17,5.17,78995.96,40840911.32,0.011092554533797,0.20391148033883,1,0,-14.514317798989,3681831015.17,3681831015.17,-0.3562,2736191.48,569492116.48
0600396,金山股份,5.06,0.1,0.46,0,4.65,4.6,5.06,4.17,2999550.62,1392937410,0.20367601924396,4.4062880393076,1,0.19347826086957,-8.9430894308943,7451896494.02,7451896494.02,-0.5658,-913270438.11,4553329480.1
1000514,渝 开 发,5.06,0.1,0.46,0,5.06,4.6,5.06,4.86,352198.32,177755067.65,0.041740985955827,1.1699323947255,1,0.043478260869565,50.148662041625,4269481082.9,4269481082.9,0.1009,-22434345.4,195787504.71
1000753,漳州发展,4.4,0.1,0.4,0,4.01,4,4.4,3.6,1743093.23,684577145.09,0.17580701043964,3.8329622177657,1,0.2,31.205673758865,4362516712.4,4362516712.4,0.141,85757957.06,1828457546.84
1000150,宜华健康,4.29,0.1,0.39,0,3.85,3.9,4.29,3.8,555878.76,231848488.12,0.06896842306932,1.1229166161648,1,0.12564102564103,-5.8598552110367,3457698138.18,3765322519.53,-0.7321,-225395095.69,1019335008.44
1002133,广宇集团,3.52,0.1,0.32,0,3.18,3.2,3.52,3.16,763148.25,265127206.43,0.098579602436458,3.5655401655061,1,0.1125,8,2724987496,2724987496,0.44,182025192.5,4413312858.87
1000608,阳光股份,3.41,0.1,0.31,0,3.13,3.1,3.41,3.13,139756.13,46882328.99,0.018636304799866,1.906923431684,1,0.090322580645161,12.62962962963,2557204383.69,2557204383.69,0.27,13295611.3,335661430.28
0600751,海航科技,3.08,0.1,0.28,0,2.83,2.8,3.08,2.83,743534.83,227227487,0.028895460651136,2.6310056658627,1,0.089285714285714,-0.87200249143569,7925422280.16,8929960371.64,-3.5321,17570000,171766807000
1002305,南国置业,2.42,0.1,0.22,0,2.17,2.2,2.42,2.11,1559362.04,364649791,0.089917417830885,2.1761244560254,1,0.14090909090909,-19.803600654664,4196802163.4,4196802163.4,-0.1222,-613759879.29,1630561420.1
1002920,德赛西威,152.38,0.099978,13.85,0,140.42,138.53,152.38,139.5,39840.90,594241788.6,0.0072438,1.1628984238179,1,0.092976250631632,121.904,83809000000,83809000000,1.25,491352663.29,6302871971.51
0603048,浙江黎明,33.78,0.099967,3.07,0,30.17,30.71,33.78,29.6,141405.83,457056375,0.38509212962963,1.1371269508884,1,0.13611201563009,30.990825688073,1240401600,4961606400,1.09,87979119.12,458639400.81
0603268,松发股份,24.65,0.099955,2.24,0,22.72,22.41,24.65,22.38,25885.51,61594411,0.020847032426825,0.8392179557008,1,0.10129406514949,-108.59030837004,3060760920,3060760920,-0.227,-22093508.61,283893905.09
0603216,梦天家居,35.55,0.099938,3.23,0,35.55,32.32,35.55,35.55,17420.04,61928242,0.031466835260116,1.271832836867,1,0,34.514563106796,1968048000,7869348000,1.03,105547173.43,961863083.61
0600718,东软集团,13.32,0.099917,1.21,0,12.02,12.11,13.32,12,678277.59,884634074,0.056400165006242,2.2458511471007,1,0.10900082576383,102.46153846154,16018849409.04,16548372329.4,0.13,92336057,5320669204
0605138,盛泰集团,13.21,0.099917,1.2,0,11.98,12.01,13.21,11.86,186646.11,238193229,0.33593612311015,2.4200781857787,1,0.11240632805995,22.389830508475,733947600,7338947600,0.59,234282960.03,3588826704
1001288,运机集团,23.12,0.099905,2.1,0,22.82,21.02,23.12,22,62844.71,143488147.86,0.157111775,0.61109208479191,1,0.053282588011418,27.52380952381,924800000,3699200000,0.84,49476401.39,411066979.54
0603566,普莱柯,21.91,0.0999,1.99,0,19.92,19.92,21.91,19.92,166181.92,355500056,0.051690198322841,4.3128288176061,1,0.099899598393574,23.308510638298,7043977360,7043977360,0.94,230629480.23,821018803.18
1002647,仁东控股,10.68,0.099897,0.97,0,9.8,9.71,10.68,9.53,1015664.77,1031994835.95,0.18138922858506,1.3044703258348,1,0.11843460350154,-16.6875,5980123422,5980123422,-0.64,-5999468.77,1320775359.74
1002731,萃华珠宝,10.13,0.099891,0.92,0,9.21,9.21,10.13,9.1,171866.80,168082587.3,0.067094582988491,0.95360765252902,1,0.11183496199783,67.533333333333,2594860280,2594860280,0.15,46399814.52,2605636211.92
1003008,开普检测,39.97,0.09989,3.63,0,34,36.34,39.97,32.71,132047.77,476489820.42,0.33475941647495,3.2685738826511,1,0.19977985690699,63.444444444444,1576639552.81,3197600000,0.63,48913617.01,98980648.41
0600167,联美控股,9.58,0.099885,0.87,0,9.01,8.71,9.58,9,296027.52,282025938,0.012937590157961,3.9532322681965,1,0.066590126291619,17.367657722988,21920184570.5,21920184570.5,0.5516,730403865.08,2235122100.64
1002045,国光电器,15.2,0.099855,1.38,0,13.99,13.82,15.2,13.9,415124.61,620386399.7,0.08862913487808,0.83042593463889,1,0.094066570188133,44.705882352941,7119435477.6,7119435477.6,0.34,119388068.36,3328257930.37
1000681,视觉中国,20.93,0.099842,1.9,0,18.91,19.03,20.93,18.58,593016.54,1212608354.08,0.084898219909216,1.2292189847473,1,0.12348922753547,86.131687242798,14619665990.02,14663085735.48,0.243,150835105.77,524221572.76
1002012,凯恩股份,6.39,0.099828,0.58,0,5.84,5.81,6.39,5.8,284580.06,178016846.34,0.060856407158489,1.7991810181322,1,0.10154905335628,30.428571428571,2988126753.3,2988126753.3,0.21,64406619.52,1427778604.41
0600658,电子城,4.63,0.099762,0.42,0,4.39,4.21,4.63,4.17,208106.96,94291983,0.018604482594348,2.1532464199983,1,0.10926365795724,-33.071428571429,5179048758.35,5179048758.35,-0.14,-250553487.68,774474759.5
1000042,中洲控股,9.04,0.099757,0.82,0,8.81,8.22,9.04,8.81,117466.22,105864680.56,0.017668579750444,5.1428242443347,1,0.027980535279805,11.653989944566,6010073496.56,6010073496.56,0.7757,332498437.12,6002082033.11
