代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
1002178,延华智能,6.89,0.100639,0.63,0,6.36,6.26,6.89,6.36,2060949.23,1375285189.28,0.28939697327766,2.1841381142656,1,0.084664536741214,-19.343065693431,4906734176.89,4906734176.89,-0.3562,2736191.48,569492116.48
1002349,精华制药,7,0.100629,0.64,0,6.49,6.36,7,6.49,598070.22,412678429.86,0.071563094078192,2.0722809184047,1,0.080188679245283,41.395623891189,5850070618,5850070618,0.1691,128401347.88,969008945.04
0601116,三江购物,9.3,0.100592,0.85,0,8.42,8.45,9.3,8.41,89081.18,80514237,0.016265235218333,2.0971330771983,0.94274892369872,0.10532544378698,63.179347826087,5093409120,5093409120,0.1472,65162842.18,2976435981.31
0600594,益佰制药,7.66,0.100575,0.7,0,6.98,6.96,7.66,6.89,591671.54,441714609,0.074712851203279,3.0997172033412,0.64207682952661,0.11063218390805,18.108747044917,6066163884,6066163884,0.423,297121686.26,2605745218.38
0600540,新赛股份,6.46,0.100511,0.59,0,6.46,5.87,6.46,6.25,682804.56,440412188,0.14499272835957,2.8189158393278,0.96761324323926,0.035775127768313,236.63003663004,3042164601.98,3042164601.98,0.0273,5884409.24,748416606.97
1002292,奥飞娱乐,6.79,0.100486,0.62,0,6.3,6.17,6.79,6.22,742893.29,482527094.3,0.054738833299645,1.261308053972,1,0.092382495948136,-18.628257887517,9215113174.75,10040370942.63,-0.3645,-93274295.64,2004445367.92
0600880,博瑞传播,5.48,0.100402,0.5,0,5.48,4.98,5.48,5.48,118133.60,64737213,0.010807899242123,0.20712983223924,0.99871379205543,0,66.829268292683,5989805359,5991459864.16,0.082,56803305.96,453978594.73
1002565,顺灏股份,5.59,0.100394,0.51,0,5.02,5.08,5.59,4.92,886051.36,470241810.61,0.083590624544282,1.2491475837303,1,0.13188976377953,-690.12345679012,5925338073.98,5925338073.98,-0.0081,-9828146.52,1143694008.77
0600556,天下秀,14.36,0.100383,1.31,0,13.06,13.05,14.36,12.7,979206.66,1344297993,0.20568069193388,1.598606616149,0.90592517949661,0.1272030651341,87.560975609756,6836522915.88,25959256139.12,0.164,255020001.4,3250780980.49
1000554,泰山石油,5.92,0.100372,0.54,0,5.92,5.38,5.92,5.81,414337.06,245203453.52,0.11425159416352,2.5390167169155,1,0.020446096654275,279.24528301887,2146906932.16,2846296442.56,0.0212,3990598.26,2005293983.49
1002775,文科园林,4.61,0.100239,0.42,0,4.61,4.19,4.61,4.46,237681.66,109354381.62,0.046352755819512,4.8701266289648,1,0.035799522673031,46.053946053946,2363856114.33,2363856114.33,0.1001,31347629.04,1686653227.75
1000766,通化金马,4.61,0.100239,0.42,0,4.19,4.19,4.61,4.15,412587.57,185670719.03,0.058355488684695,6.0709639968923,1,0.10978520286396,-23.799690242643,3259382691.45,4455540599.27,-0.1937,15783388.55,1083496299.71
0603619,中曼石油,14.05,0.100235,1.28,0,12.88,12.77,14.05,12.88,275927.09,378101564,0.068981755254561,2.3492433607825,0.99170777443262,0.091620986687549,-33.452380952381,5620001405,5620001405,-0.42,39334864.01,1147807939.27
0600775,南京熊猫,9.99,0.10022,0.91,0,9.03,9.08,9.99,8.95,414229.45,407851585,0.061656102191186,3.7082245652859,0.96510178722127,0.11453744493392,159.84,6711666904.71,9129246904.71,0.0625,3334794.35,3335533233.86
0600566,济川药业,27.45,0.1002,2.5,0,25.26,24.95,27.45,24.77,446739.28,1193577040,0.050293804203464,1.1852061499017,0.82362024741063,0.10741482965932,15.378151260504,24382711608.75,24382711608.75,1.785,1271971747.78,5409065275.26
1002873,新天药业,19.01,0.100116,1.73,0,17.45,17.28,19.01,17.05,176234.66,318076480,0.11042214020469,1.3859633145848,1,0.11342592592593,21.453560546214,3034011911.37,3118378614.54,0.8861,88933462.49,745264628.8
1000829,天音控股,20.11,0.100109,1.83,0,18.28,18.28,20.11,18.21,593689.20,1141163535.26,0.057915222547198,1.8173639936818,1,0.10393873085339,98.675171736997,20614769808.18,20614769808.18,0.2038,109333819.54,51174560754.07
1002082,万邦德,13.96,0.100079,1.27,0,11.7,12.69,13.96,11.7,372550.57,493385022.92,0.15653385294118,3.2427283093099,1,0.17809298660363,26.846153846154,3322480000,8630390692.84,0.52,152265955.46,1295786831.12
0600927,永安期货,28.47,0.100077,2.59,0,28.47,25.88,28.47,28.47,22495.00,64043265,0.015454580105482,0.83270403932717,0.99600770167787,0,32.724137931034,4143966679.32,41439666679.32,0.87,875435165.53,27368030054.3
1002815,崇达技术,17.81,0.100062,1.62,0,16.15,16.19,17.81,16.12,215269.27,373378593.15,0.02458425996229,1.8769859829382,1,0.10438542310068,29.802543507363,15595123483.81,15595123483.81,0.5976,457976388.12,4479999019.56
0603517,绝味食品,73.33,0.10006,6.67,0,66.02,66.66,73.33,66.02,166797.19,1190097394,0.027405320068519,3.0266888409837,0.86925944815993,0.10966096609661,39.005319148936,44630888864.35,45041096884.35,1.88,964082284.38,4846626568.94
0603511,爱慕股份,25.18,0.100044,2.29,0,22.97,22.89,25.18,22.88,124079.19,310055287,0.31012044488878,7.1241094805016,0.90068695680382,0.10048055919616,23.532710280374,1007451800,10072251800,1.07,258993148.34,2466864233.35
0603171,税友股份,38.39,0.1,3.49,0,34.88,34.9,38.39,34.24,94725.38,346478999,0.23337122443952,2.5813543710486,0.56115584405698,0.1189111747851,55.63768115942,1558250100,15582117100,0.69,118795880.78,1027202788.67
0603963,大理药业,8.14,0.1,0.74,0,7.24,7.4,8.14,7.2,74008.34,58138290,0.033686090122895,1.8816700227809,0.98549365362111,0.12702702702703,-208.18414322251,1788358000,1788358000,-0.0391,-5953513.66,129143153.72
1002059,云南旅游,6.05,0.1,0.55,0,5.7,5.5,6.05,5.51,535290.74,318625183.2,0.073247971802056,2.8277376650819,1,0.098181818181818,34.414106939704,4421295084.8,6125230618.65,0.1758,-12904383.91,1006648961.67
1002480,新筑股份,5.39,0.1,0.49,0,5.39,4.9,5.39,5.39,44182.02,23814108.78,0.0068304860181876,0.31100782200297,1,0,-236.40350877193,3486444261.3,4145819131.3,-0.0228,-149315552.61,882353392.85
0600252,中恒集团,3.63,0.1,0.33,0,3.29,3.3,3.63,3.27,973010.00,345682992,0.027999424444797,1.7627146033154,1,0.10909090909091,19.401389631213,12614638943.61,12614638943.61,0.1871,520889864.21,2668523041.62
1002689,远大智能,3.41,0.1,0.31,0,3.11,3.1,3.41,3.1,305778.15,102318941.95,0.029308444998493,1.0761410091813,1,0.1,307.20720720721,3557689572.25,3557689572.25,0.0111,-11058781.86,634131086.32
0605289,罗曼股份,50.28,0.099978,4.57,0,48,45.71,50.28,48,69236.67,345649141,0.31950470696816,0.70985759104331,0.9890412674557,0.049879676219646,28.731428571429,1089567600,4357767600,1.75,73698652.67,423130270.92
1002940,昂利康,35.65,0.099969,3.24,0,32.36,32.41,35.65,32.1,40289.50,140839293.5,0.041991491140524,3.4364977823269,1,0.1095340944153,29.462809917355,3420504097.35,3420504097.35,1.21,75194012.22,986885462.15
1002432,九安医疗,38.52,0.099943,3.5,0,34.5,35.02,38.52,33,811456.24,2979700515.46,0.1695468274749,1.2704905876856,1,0.15762421473444,-228.46975088968,18435788407.44,18435788407.44,-0.1686,50127982.47,790459426.03
0603192,汇得科技,55.36,0.09994,5.03,0,53.5,50.33,55.36,53.02,45850.29,251760660,0.042984646740673,1.2874376642631,0.29576107899807,0.046493145241407,41.007407407407,5905066685.12,5905066685.12,1.35,90425452.77,2268776669.68
1002750,龙津药业,10.02,0.09989,0.91,0,9.17,9.11,10.02,8.95,557975.90,537136217.21,0.13931982521848,4.7185005344482,1,0.11745334796926,249.25373134328,4013010000,4013010000,0.0402,6572687.28,593809097.27
1002682,龙洲股份,8.7,0.099874,0.79,0,8.28,7.91,8.7,7.8,1843172.40,1520173073.62,0.32950945401128,1.5661249044099,1,0.11378002528445,-6.0416666666667,4866506767.8,4892606767.8,-1.44,37299832.48,3652788053.89
0603283,赛腾股份,31.17,0.099859,2.83,0,28.31,28.34,31.17,28.31,65126.31,197803563,0.036107729281007,1.7298376043858,0.98733439089079,0.10091743119266,30.861386138614,5622029197.41,5670792324.66,1.01,155959926.93,1652364463.89
1000032,深桑达Ａ,22.36,0.099852,2.03,0,20.67,20.33,22.36,20.34,218162.71,482445969.39,0.052896386065889,7.3879331247291,1,0.099360550909985,125.688589095,9222025469.8,25462334622.4,0.1779,10188208.15,27925122403.29
1002316,亚联发展,6.06,0.099819,0.55,0,5.33,5.51,6.06,5.03,1017430.75,569689811.88,0.32287089045443,4.351877872221,1,0.18693284936479,-4.5301637138372,1909627200,2382307200,-1.3377,-77777141.73,1572608057.96
1000908,景峰医药,4.3,0.099744,0.39,0,3.95,3.91,4.3,3.9,494755.22,208167736.82,0.056236604242626,2.1362045173502,1,0.10230179028133,-3.6767849508337,3783029709.3,3783029709.3,-1.1695,14659044.89,559766301.67
1002577,雷柏科技,12.02,0.099726,1.09,0,11.01,10.93,12.02,11,57175.65,67841001.05,0.020211980345023,1.6823096885813,1,0.093321134492223,100.16666666667,3400217600,3400217600,0.12,34606059.94,354706988.55
0600192,长城电工,7.39,0.099702,0.67,0,6.76,6.72,7.39,6.54,783323.91,562799377,0.177323702654,1.0441411910924,0.97353115362267,0.1264880952381,-11.154716981132,3264517720,3264517720,-0.6625,-87527877.33,1462933233.57
1000862,银星能源,9.27,0.099644,0.84,0,8.92,8.43,9.27,8.78,1652371.19,1516366263.05,0.32958246037038,4.0984599750774,1,0.058125741399763,44.163887565507,4647541290.3,6545723102.19,0.2099,143798815.14,945041843.32
1002786,银宝山新,7.51,0.099561,0.68,0,7.19,6.83,7.51,7.19,94477.69,70531910.26,0.019062833426148,2.1045551545932,1,0.046852122986823,-5.562962962963,3722046120,3722046120,-1.35,-262259905.38,1840354661.14
0603228,景旺电子,34.7,0.093258,2.96,0,31.69,31.74,34.91,31.69,213939.94,725580665,0.025412427336135,3.8872161898948,-0.023806357228355,0.10144927536232,30.982142857143,29212935151,29553014999.4,1.12,709086842.98,6759656883.93
1002644,佛慈制药,8.83,0.090123,0.73,0,8.14,8.1,8.91,8.06,357685.73,310401700,0.070044223421984,2.2143664690558,-0.12522546433466,0.10493827160494,58.130348913759,4509101310,4509101310,0.1519,73726937.56,664170475.25
0688533,上声电子,61.07,0.089952,5.04,0,57.04,56.03,65.31,55.5,56778.29,349089830,0.16454804437541,1.1531864895605,0.033192236217221,0.17508477601285,197,2107256992,9771200000,0.31,44321490.06,917138159.67
1000662,天夏退,0.25,0.086957,0.02,0,0.23,0.23,0.25,0.22,542639.94,12908941.32,0.049642399130616,1.3873547296468,0.3762550190996,0.1304347826087,-0.066664888936295,273274433.5,273274433.5,-3.7501,-20893803.94,8831485.75
1300039,上海凯宝,5.41,0.086345,0.43,-0.002008032128514,4.99,4.98,5.8,4.98,896893.31,483960375.2,0.0857450583174,5.3132986298708,-0.035312806105464,0.16465863453815,48.826714801444,5658860000,5658860000,0.1108,115498710.67,794949444.36
1300666,江丰电子,49.91,0.084528,3.89,-0.00021729682746643,46.12,46.02,50.62,46.12,177400.34,867456117.99,0.07806405218013,2.3352228330121,-0.9392403624897,0.097783572359844,84.593220338983,11342033525.2,11342033525.2,0.59,95254660.5,1123427970.19
1002680,长生退,0.77,0.084507,0.06,0,0.71,0.71,0.78,0.71,157743.40,11879019.52,0.021105213585309,1.1544317396752,-0.023294487601572,0.098591549295775,-72.641509433962,575509067.98,749741591.06,-0.0106,-2470032,2723558.98
1002603,以岭药业,18.88,0.082569,1.44,0,17.46,17.44,19.18,17.23,882334.53,1646536884.15,0.052812096176555,3.4698346200674,-0.21080318237149,0.1118119266055,20.921985815603,31542917498.88,31542917498.88,0.9024,1223666291.21,8111597900.32
1002557,洽洽食品,65.3,0.07916,4.79,0,61.31,60.51,65.65,60.7,87753.04,562088706.21,0.017308233980132,2.0696081206015,0.86125363125262,0.081804660386713,37.861657099785,33107210814.1,33107210814.1,1.7247,594300454.03,3882451927.52
1300813,泰林生物,92.38,0.077695,6.66,0.00093327111525896,90.87,85.72,98.98,89.13,19886.29,187142579.35,0.11435474410581,1.4978225174741,0.77868852459016,0.11490900606626,82.482142857143,1606488200,4800988600,1.12,42375107.14,182460728.75
0603708,家家悦,15.86,0.075984,1.12,0,14.74,14.74,16.18,14.71,155215.54,240204915,0.025512043496677,6.8911179186645,-0.16035578144854,0.099728629579376,41.736842105263,9649240621.28,9649240621.28,0.38,192005874.19,13202438826.98
1000539,粤电力Ａ,5.7,0.075472,0.4,-0.0018867924528301,5.27,5.3,5.83,5.22,1002629.07,576221072.87,0.039258549064445,2.8188505799478,0.7719978204317,0.11509433962264,-678.57142857143,14557302384.3,29926618720.2,-0.0084,-221130681,28864903081
1300858,科拓生物,31.93,0.075084,2.23,0.0013468013468013,29.8,29.7,31.99,29.68,54974.77,172182140.72,0.090979664855164,3.867976049758,-0.30046286979271,0.077777777777778,37.564705882353,1929381042.34,4742621810.85,0.85,84830878.68,268295524
0603668,天马科技,12.64,0.07483,0.88,0,11.88,11.76,12.78,11.45,258720.81,318317933,0.07630919949588,1.9028513997741,0.13169410293811,0.11309523809524,66.526315789474,4285500385.28,5513122136.64,0.19,83927574.92,3999987224.5
0600712,南宁百货,4.18,0.07455,0.29,0,3.91,3.89,4.28,3.79,373160.03,154504380,0.069288966012872,2.4994911396543,-0.15453760475099,0.12596401028278,-25.978868862648,2251164961.98,2276659404.8,-0.1609,-7594171.28,600117683.26
0600572,康恩贝,4.76,0.074492,0.33,0,4.45,4.43,4.87,4.43,1485532.45,696264515,0.057954007632142,6.2206976157933,-0.069976867616351,0.099322799097066,91.538461538462,12201286418.16,12233377638.44,0.052,214693058.22,4620666505.05
0600172,黄河旋风,10.42,0.074227,0.72,0,9.75,9.7,10.67,9.64,1356074.87,1397241768,0.11077031397875,2.4968347002564,-0.2892932639545,0.10618556701031,-17.50966224164,12756396220.12,15027562239.92,-0.5951,40491485.82,1897363293.92
0600201,生物股份,16.83,0.073342,1.15,0,15.71,15.68,17.07,15.71,516587.46,862423304,0.046108679889785,4.0889188085333,-0.14973147153598,0.086734693877551,35.808510638298,18855814073.58,18953983716.03,0.47,418621189.85,1338392261.25
1000503,国新健康,14.86,0.07215,1,0.0028860028860028,14.16,13.86,15,13.86,685100.05,999740781.95,0.076225561520437,0.79940394178109,0.33105192679661,0.082251082251082,-64.245568525724,13355869789.52,13481217931.44,-0.2313,-127324268.01,101789615.66
1300542,新晨科技,14.17,0.071861,0.95,0.002269288956127,13.3,13.22,14.52,12.95,146175.71,201048231.27,0.049201550480668,1.4948959534971,-0.039533840864693,0.11875945537065,64.409090909091,4209846621.63,4251794356.03,0.22,7880422.45,568087713.77
0600644,乐山电力,8.01,0.069426,0.52,0,7.7,7.49,8.24,7.7,656838.42,531591326,0.12199807132851,3.0317559708437,-0.013259668508287,0.072096128170895,42.926045016077,4312589278.59,4312589278.59,0.1866,172355126.38,1900243550.81
0600821,金开新能,11.1,0.069364,0.72,0,10.6,10.38,11.42,10.6,1615441.12,1809234111,0.1672789030164,2.1142414105403,-0.15201605575265,0.078998073217726,41.111111111111,10719460797.9,17053557183.3,0.27,332574096.87,1368334947.77
1002071,长城退,0.31,0.068966,0.02,0,0.29,0.29,0.32,0.27,231925.67,7025290.15,0.04414017544697,1.0888651797016,-0.068812045142385,0.17241379310345,-0.63433599345202,162883262.18,162883262.18,-0.4887,-31317096.6,34915319.57
2831726,朱老六,15.49,0.06754,0.98,0,14.3,14.51,15.7,14.23,12531.62,19118356.35,0.012757751138938,4.1846413795176,0.077236375978448,0.1013094417643,24.203125,1521543975,1582768200,0.64,44339027.41,199896783.06
1002918,蒙娜丽莎,26.74,0.066613,1.67,-0.0023932987634624,24.94,25.07,27.46,24.54,57899.24,151461240.88,0.014124594562096,1.5079812059841,0.40512820512821,0.11647387315517,17.946308724832,10961204378.6,11079395178.6,1.49,416665639.79,4927074298.22
1002697,红旗连锁,5.3,0.066398,0.33,0,4.98,4.97,5.46,4.97,569158.09,296393232.95,0.041849859558824,8.3706612603391,-0.33281385281385,0.098591549295775,16.060606060606,7208000000,7208000000,0.33,349231727.37,7000457648.44
1300466,赛摩智能,7.66,0.065369,0.47,0,7.16,7.19,8.14,7.12,762062.00,573524748.4,0.14230054915999,1.1046682206142,-0.32071695023201,0.14186369958275,1143.2835820896,4102159095.28,4102159095.28,0.0067,16781380.35,472352978.57
0688669,聚石化学,40.58,0.065092,2.48,0,39,38.1,42.2,38.3,32622.51,132142012,0.16386142950512,2.3569815328594,-0.12176793794441,0.10236220472441,13.437086092715,807890825.68,3787466693.72,3.02,67747931.22,1863659696.3
0600348,华阳股份,12.68,0.063758,0.76,0,11.92,11.92,13.05,11.87,1788728.15,2240796533,0.074375390852391,2.6432197832142,-0.14062880799596,0.098993288590604,11.321428571429,30495400000,30495400000,1.12,2291207153.5,28003593809.65
1300287,飞利信,6.51,0.063725,0.39,0.0032679738562091,6.18,6.12,6.82,5.85,2957083.05,1862577469.34,0.20754855115612,1.4751151275817,-0.090032642655914,0.15849673202614,-8.3248081841432,9275232492.96,9343632490.08,-0.782,69075774.26,1289874435.6
1000543,皖能电力,5.53,0.063462,0.33,-0.0019230769230769,5.26,5.2,5.72,5.09,2462316.41,1364084394.72,0.13752915222422,3.1960038341926,0.31634512897037,0.12115384615385,-41.862225586677,9900889758.34,12535754220.43,-0.1321,-510188797.35,14878507243.36
1002512,达华智能,3.53,0.063253,0.21,0.003012048192771,3.34,3.32,3.65,3.28,1073252.15,381030960.46,0.097979344328599,3.7541630637967,0.010704113908081,0.11144578313253,-17.152575315841,3866713045.96,4049243697.96,-0.2058,-251372542.2,2036452893.92
0600557,康缘药业,11.8,0.063063,0.7,0,11.09,11.1,12.12,11.03,216946.49,255062513,0.036591909016324,2.6598314207248,0.0029097042139842,0.098198198198198,24.583333333333,6995996248.4,6995996248.4,0.48,207125906.07,2583608207.75
1300571,平治信息,53.29,0.062612,3.14,-0.0029910269192422,50.32,50.15,55.28,49.6,62568.90,326862725,0.052021711319074,1.6966272940258,-0.22151898734177,0.11326021934197,23.684444444444,6409432901.1,6638956128.5,2.25,244333638.16,2513307623.45
1002180,纳思达,49.32,0.062473,2.9,-0.0036622145626885,46.98,46.42,50.14,46.5,173130.28,842296827.49,0.016070669797051,1.7242540494459,0.78026070763501,0.078414476518742,154.80225988701,53132728862.16,69587430595.2,0.3186,674514511.14,15024843096
0603818,曲美家居,12.54,0.061812,0.73,0,11.93,11.81,12.54,11.71,83868.78,102701204,0.014450279740775,1.2507722180465,0.032020923163922,0.070279424216765,27.866666666667,7278160146.84,7278160146.84,0.45,181382529.15,3742735764.25
1000912,泸天化,6.48,0.060556,0.37,0,6.08,6.11,6.71,6,965398.87,614121800.81,0.061568805484694,1.8583860973923,-0.44058621459793,0.11620294599018,15.450643776824,10160640000,10160640000,0.4194,453846478.53,4837983292.51
1002917,金奥博,10.74,0.060217,0.61,-0.00098716683119445,10.26,10.13,11.05,10.26,117788.60,126668204.9,0.043409325431924,1.8133598127964,-0.21465067868632,0.077986179664363,54.600915099136,2914234560,2914234560,0.1967,45801414.77,520947897.06
1000518,四环生物,3.53,0.06006,0.2,0,3.32,3.33,3.66,3.31,838296.99,299470360.39,0.081424762220459,6.3535072122381,-0.43793803853514,0.10510510510511,-211.37724550898,3634260996.29,3634333463.66,-0.0167,-22781213.47,236207559.08
1300134,大富科技,13.11,0.059822,0.74,-0.0024252223120454,12.85,12.37,14.5,12.85,521022.35,706892436.44,0.067885824578937,1.9071822280204,-0.43175273564984,0.13338722716249,-151.03686635945,10061898858.66,10061898858.66,-0.0868,-76537411.81,1740215920.35
1002629,仁智股份,5.15,0.059671,0.29,0.0041152263374487,4.87,4.86,5.35,4.62,1477338.47,733246776.73,0.42871056694232,5.5936907250064,-0.12232107736671,0.15020576131687,-735.71428571429,1774692229.95,2121532200,-0.007,-8250154.05,92571121.58
1002118,紫鑫药业,3.03,0.059441,0.17,0,2.83,2.86,3.13,2.83,1336652.21,400354867.42,0.10436400196706,1.1700264090363,-0.11120641898533,0.1048951048951,-5.05,3880702272.78,3880702272.78,-0.6,-340816482.67,159065551.73
1300108,吉药控股,3.95,0.058981,0.22,0.0026809651474531,3.63,3.73,4.09,3.62,803581.50,316125902.55,0.12239182700835,1.9073383899377,0.10805046096155,0.12600536193029,-5.3976496310467,2593430462.3,2630757962.3,-0.7318,-306362090.68,500947418.16
0600422,昆药集团,9.92,0.058698,0.55,0,9.38,9.37,10.2,9.26,416299.70,408282541,0.055088268288333,3.3976104897525,0.063648013669372,0.10032017075774,13.946295515254,7496501800.32,7521897228.48,0.7113,433863378.54,6027708151.79
0688662,富信科技,43.11,0.058694,2.39,0,41,40.72,43.3,41,18465.82,78464573,0.085906314403614,3.0801007472645,0.20834269032113,0.056483300589391,53.222222222222,926662383,3804026400,0.81,66650057.89,517732119.35
0600285,羚锐制药,14.63,0.058611,0.81,0,13.68,13.82,15.1,13.48,243211.80,353569688,0.043894043533762,0.81427578504162,-0.052104667756032,0.11722141823444,21.420204978038,8106313174.96,8306314052.96,0.683,326732029.68,2053040234.42
0605089,味知香,87.87,0.058037,4.82,0,82.74,83.05,91.36,82.31,44567.24,387957352,0.17826896,2.1970756428459,-0.014195583596215,0.10897049969898,55.968152866242,2196750000,8787000000,1.57,102574215.01,570394989.51
2836433,大唐药业,8.41,0.057862,0.46,0,7.89,7.95,8.58,7.89,12560.81,10539339,0.016278564154233,6.7379090226371,0.36324509168092,0.086792452830189,17.893617021277,648929543.78,1221683704.41,0.47,28492540.15,134392647.88
1300031,宝通科技,29.99,0.057848,1.64,0.002469135802469,29.18,28.35,30.88,28.21,494072.11,1470761543.03,0.12783240835332,1.5942459026761,0.023906716558945,0.094179894179894,25.451922260884,11591131521.16,11591131521.16,1.1783,333264480.26,1972063190.37
1300225,金力泰,13.96,0.057576,0.76,0.0030303030303031,13.22,13.2,14.06,12.86,239551.69,325728608.98,0.050386365308057,3.0970958224732,0.016407426248799,0.090909090909091,-214.76923076923,6636997076.4,6829305988,-0.065,-59160569.18,663184410.34
0600463,空港股份,8.27,0.057545,0.45,0,7.8,7.82,8.57,7.25,242496.08,192538612,0.080832026666667,3.4603936207861,-0.032411462895758,0.16879795396419,48.532863849765,2481000000,2481000000,0.1704,15195997.99,809852091.99
0600129,太极集团,19.99,0.057113,1.08,0,18.86,18.91,20.18,18.52,380398.23,746804119,0.068307515270895,1.3675164792973,-0.15568488879651,0.087784241142253,37.018518518519,11132245972.56,11132245972.56,0.54,248027292.58,9570056674.21
1300147,香雪制药,7.07,0.056801,0.38,-0.0014947683109118,6.69,6.69,7.42,6.66,581324.14,415371858.95,0.088710531171627,3.4554251428952,-0.0052859355786582,0.1136023916293,-176.75,4633003111.94,4675825345.45,-0.04,16894395.35,2236452584.17
