代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
0603011,合锻智能,9.31,0.100473,0.85,0,8.95,8.46,9.31,8.48,675546.81,609619140,0.15047288624824,2.6094898115272,1,0.098108747044917,84.636363636364,4179716996.14,4179716996.14,0.11,49780296.05,766843617.13
1002354,天神娱乐,4.82,0.100457,0.44,0,4.45,4.38,4.82,4.43,974390.37,451582947.07,0.065250118924439,0.88179102540713,1,0.089041095890411,15.081351689612,7197782411.46,8012205462.62,0.3196,26635052.76,1168341695.67
1002629,仁智股份,5.15,0.100427,0.47,0,4.61,4.68,5.15,4.3,1273593.94,611063512.33,0.36958570507658,1.3801192742549,1,0.18162393162393,-735.71428571429,1774692229.95,2121532200,-0.007,-8250154.05,92571121.58
1002345,潮宏基,5.81,0.100379,0.53,0,5.24,5.28,5.81,5.17,834668.26,474665954.69,0.092186497223525,4.6130579873546,1,0.12121212121212,14.897435897436,5260447827.67,5260447827.67,0.39,285091480.45,3449345301.37
1002374,中锐股份,9.32,0.100354,0.85,0,8.5,8.47,9.32,8.14,1447644.04,1287886293.45,0.14473046687647,0.65907309715961,1,0.13931523022432,-59.476707083599,9322185400.2,10139729257.56,-0.1567,-9861241.84,477968338.11
1002349,精华制药,9.32,0.100354,0.85,0,9.23,8.47,9.32,8.9,598535.06,550334704.57,0.071618715287105,0.87493459936336,1,0.049586776859504,55.11531638084,7788951165.68,7788951165.68,0.1691,128401347.88,969008945.04
1002539,云图控股,13.38,0.100329,1.22,0,12.16,12.16,13.38,12.1,747645.34,982193811.92,0.074016962676963,4.6534251264739,1,0.10526315789474,14.866666666667,13515138000,13515138000,0.9,780647864.56,10091997750.9
1002639,雪人股份,13.49,0.100326,1.23,0,11.95,12.26,13.49,11.03,2408486.50,3038035050.46,0.357303635143,1.5335255328816,1,0.20065252854812,-54.571197411003,9093241626.83,10422403381.22,-0.2472,-27910881.36,1292325179.97
1002907,华森制药,14.92,0.100295,1.36,0,13.65,13.56,14.92,13.65,35440.57,52359946.44,0.00883739493497,0.7083467245487,1,0.093657817109145,52.590764892492,5983361706.6,5993194285,0.2837,89436229.74,645340755.2
0603536,惠发食品,11.41,0.100289,1.04,0,10.37,10.37,11.41,10.37,55286.40,62336058,0.032537106133547,1.4192594418089,1,0.10028929604629,-24.804347826087,1938764380,1995300930,-0.46,-87588082.23,1144806801.4
0603929,亚翔集成,12.4,0.100266,1.13,0,11.34,11.27,12.4,11.25,48307.82,59069719,0.022641460442445,2.2337430177931,1,0.10204081632653,-460.96654275093,2645664000,2645664000,-0.0269,17735940.27,1514413891.32
1002746,仙坛股份,8.67,0.100254,0.79,0,8.39,7.88,8.67,8.23,263449.30,225354268.32,0.030614461817243,1.3157675772432,1,0.055837563451777,45.631578947368,7460870763.09,7460870763.09,0.19,124381600.14,2367136571.36
1002173,创新医疗,9.22,0.100239,0.84,0,8.2,8.38,9.22,8.01,681076.38,611633878.07,0.17338285515597,1.8229354159038,1,0.14439140811456,-13.969696969697,3621767687.44,4182280788.6,-0.66,-36017215.59,534003724.21
0600335,国机汽车,9.77,0.100225,0.89,0,8.85,8.88,9.77,8.69,421232.38,389134842,0.040906799180575,1.3081620927991,1,0.12162162162162,38.313725490196,10060528897.49,14233672179.27,0.255,188864535.96,31698437831.33
0600992,贵绳股份,9.77,0.100225,0.89,0,8.87,8.88,9.77,8.87,338306.34,325270016,0.13803351421927,1.7993716412004,1,0.10135135135135,77.416798732171,2394529300,2394529300,0.1262,21010287.07,1742869957.08
1002232,启明信息,27.34,0.100201,2.49,0,24.68,24.85,27.34,23,827400.24,2157155417.1,0.20252193586193,1.5055444195522,1,0.17464788732394,135.01234567901,11169714759.7,11169714759.7,0.2025,44480855.38,605716511.22
0605033,美邦股份,22.07,0.100199,2.01,0,19.6,20.06,22.07,19.5,189894.63,398617897,0.56181843195266,1.8376709982349,1,0.12811565304088,24.522222222222,745966000,2983864000,0.9,63729552.29,550436666.9
0600668,尖峰集团,17.57,0.100188,1.6,0,17.57,15.97,17.57,17.57,48059.40,84440366,0.013967352165124,0.256852697468,1,0,12.276411403018,6045552857.96,6045552857.96,1.4312,424262305.39,2580657749.8
1002883,中设股份,12.19,0.100181,1.11,0,11.08,11.08,12.19,11,61020.60,73056871.4,0.047254257278641,3.0522509003601,1,0.10740072202166,22.163636363636,1574125077.48,1587843215.88,0.55,41604542.46,362160362.27
1002140,东华科技,14.5,0.100152,1.32,0,13.06,13.18,14.5,12.86,273714.31,383532890.57,0.051138475002982,1.381826025234,1,0.12443095599393,32.380527020992,7761000880,7907015880,0.4478,197574221.39,3807024729.43
0603987,康德莱,21.86,0.100151,1.99,0,19.7,19.87,21.86,19.7,252501.80,539604471,0.057653551433451,3.3217277597112,1,0.10870659285355,36.433333333333,9573893040,9652698340,0.6,212849770.29,2213659074.83
0600927,永安期货,37.9,0.100145,3.45,0,37.9,34.45,37.9,37.9,15239.07,57756075,0.010469590044368,0.82280841000389,1,0,43.563218390805,5516555572.4,55165555572.4,0.87,875435165.53,27368030054.3
0600184,光电股份,16.59,0.100133,1.51,0,15.18,15.08,16.59,15.06,236706.84,376957891,0.046526152939299,1.4827465159283,1,0.10145888594164,148.125,8440342103.34,8440342103.34,0.112,45879228.5,1603671126.58
1003017,大洋生物,38.57,0.100114,3.51,0,35.16,35.06,38.57,35.16,26453.89,99434325.21,0.06163701069274,7.0883949624866,1,0.097261836851112,28.229524994511,1655379658.8,2314200000,1.3663,69485757.87,567734774.83
0600764,中国海防,40.99,0.100107,3.73,0,38.5,37.26,40.99,38,159164.86,637355203,0.032085700603717,2.1606402445646,1,0.080246913580247,34.53825412875,20333567566.37,29128698532.14,1.1868,449129127.14,2976961010.7
0600343,航天动力,12.31,0.100089,1.12,0,11.3,11.19,12.31,11.18,480499.85,574746210,0.075289105397617,3.2514010464034,1,0.10098302055407,-184.55772113943,7856320143.88,7856320143.88,-0.0667,-68783878.01,785806900.16
0603606,东方电缆,53.2,0.100083,4.84,0,48.63,48.36,53.2,48.59,213555.46,1117425603,0.031052884657945,1.3160209670581,1,0.095326716294458,28.148148148148,36586457577.6,36586457577.6,1.89,961495728.99,5773265642.26
1002432,九安医疗,50.05,0.1,4.55,0,45.49,45.5,50.05,44.31,574055.29,2788557080.84,0.11994393340876,0.58936075301141,1,0.12615384615385,-296.85646500593,23954081251.1,23954081251.1,-0.1686,50127982.47,790459426.03
1002082,万邦德,14.52,0.1,1.32,0,13.51,13.2,14.52,13.51,254947.68,364670946.56,0.10712087394958,0.9333409480297,1,0.076515151515152,27.923076923077,3455760000,8976595477.08,0.52,152265955.46,1295786831.12
0600463,空港股份,7.7,0.1,0.7,0,6.99,7,7.7,6.9,121172.22,89620525,0.04039074,0.74771081393282,1,0.11428571428571,45.18779342723,2310000000,2310000000,0.1704,15195997.99,809852091.99
1001317,三羊马,105.85,0.099969,9.62,0,88.65,96.23,105.85,88.61,156436.04,1554135608.58,0.78178930534733,7.5801469163081,1,0.17915410994492,99.858490566038,2118058500,8472234000,1.06,46124517.47,680405525
1002824,和胜股份,42.26,0.099948,3.84,0,38.43,38.42,42.26,38.03,54130.97,218529989.58,0.029494178722802,1.6976193612324,1,0.11009890681936,44.484210526316,7756021327.8,7807313980.2,0.95,126071433.19,1561785895.23
0603663,三祥新材,26.64,0.099917,2.42,0,24.3,24.22,26.64,23.97,80731.59,211899440,0.039726546402005,1.528590498046,1,0.11023947151115,56.68085106383,5413734020.16,5726325595.68,0.47,69585559.84,619097641.87
1001296,长江材料,48.99,0.09991,4.45,0,48.99,44.54,48.99,48.99,2154.23,10553572.77,0.010482871046229,0.91034060175794,1,0,25.252577319588,1006744500,4026949095.9,1.94,80351838.41,685322903.74
0600444,国机通用,18.39,0.09988,1.67,0,17.34,16.72,18.39,17.17,87307.85,156826784,0.059627576830498,0.83655132303117,1,0.072966507177033,79.541522491349,2692699329.48,2692699329.48,0.2312,24160616.89,480647769.09
0600338,西藏珠峰,35.79,0.099877,3.25,0,33.31,32.54,35.79,33.23,676448.13,2359009099,0.073992628137122,1.6700740517992,1,0.078672403196066,56.755470980019,32719581912.72,32719581912.72,0.6306,618967144.86,1500168683.93
1002339,积成电子,8.37,0.099869,0.76,0,7.53,7.61,8.37,7.53,395244.27,323845011.59,0.077225588740082,1.0205119287374,1,0.11038107752957,86.111111111111,4283806176,4283806176,0.0972,-19818026.09,1157082477.97
0600118,中国卫星,27.87,0.099842,2.53,0,25.34,25.34,27.87,25.31,554110.76,1496485090,0.046859691442323,10.007779945095,1,0.10102604577743,99.535714285714,32955972192.45,32955972192.45,0.28,213899436.47,4256262311.92
1002750,龙津药业,13.33,0.099835,1.21,0,12.44,12.12,13.33,11.51,593478.03,760325642.39,0.14818427715356,2.163413697923,1,0.15016501650165,331.592039801,5338665000,5338665000,0.0402,6572687.28,593809097.27
0603222,济民医疗,16.97,0.099806,1.54,0,15.52,15.43,16.97,15.32,275442.07,451968008,0.080835612672698,0.97455528995845,1,0.10693454309786,49.911764705882,5782416651.96,5782416651.96,0.34,145054130.16,786543185.33
0601011,宝泰隆,5.4,0.099796,0.49,0,4.92,4.91,5.4,4.92,965073.32,509036104,0.060136395296039,2.979062700647,1,0.09775967413442,53.149606299213,8665959943.8,8665959943.8,0.1016,122773410.95,2595425033.27
0603230,内蒙新华,21.38,0.099794,1.94,0,19.44,19.44,21.38,18.5,313897.38,638785570,0.35516387006257,2.2003057602369,1,0.14814814814815,28.131578947368,1889585780,7558321740,0.76,267637732.92,1327140772.52
1000928,中钢国际,10.03,0.099781,0.91,0,9.13,9.12,10.03,8.98,779916.92,764783496.02,0.060927149735263,1.7684709713114,1,0.11513157894737,15.350474441384,12839213292.58,12839213292.58,0.6534,516173964.96,10299309441.66
1002610,爱康科技,4.85,0.099773,0.44,0,4.38,4.41,4.85,4.34,4414224.05,2072967454.93,0.098542069453349,2.3012756208541,1,0.1156462585034,-197.15447154472,21725732736.55,21725732736.55,-0.0246,-120004283.92,2027253157.65
0605108,同庆楼,18.96,0.099768,1.72,0,17.62,17.24,18.96,17.62,127807.80,241149544,0.15652199087937,17.062880487023,1,0.077726218097448,25.972602739726,1548175993.92,4929600000,0.73,79537639.86,1121319392.07
1002480,新筑股份,7.17,0.099693,0.65,0,6.52,6.52,7.17,6.52,1876295.36,1306492962.65,0.29007295778849,18.101593770019,1,0.099693251533742,-314.47368421053,4637811753.9,5514939363.9,-0.0228,-149315552.61,882353392.85
1002584,西陇科学,10.37,0.099682,0.94,0,9.51,9.43,10.37,9.43,715422.84,722127493.54,0.12348901390654,0.86996562079562,1,0.099681866383881,34.566666666667,6007769125.45,6068694296.14,0.3,156624960.63,4859368289.41
1002599,盛通股份,7.4,0.099554,0.67,0,6.87,6.73,7.4,6.87,386308.60,278916876.5,0.071239653952279,0.87904012684474,1,0.078751857355126,-13.703703703704,4012770250,4012770250,-0.54,70443178.5,1832163011.19
0600986,浙文互联,6.96,0.099526,0.63,0,6.96,6.33,6.96,6.96,215547.92,150021352,0.016299436318614,0.13788536629052,1,0,46.4,9204082238.64,9204082238.64,0.15,210418844.08,10784320227.98
0600866,星湖科技,6.3,0.099476,0.57,0,5.77,5.73,6.3,5.51,1430788.23,876731601,0.19360637664436,3.7862358292846,1,0.13787085514834,39.301310043668,4655820745.8,4655820745.8,0.1603,79597783.25,824883644.12
1301058,中粮工科,20,0.098901,1.8,0,17.9,18.2,20.65,17.58,277564.50,532160450.99,0.28992332542303,1.0139564702788,0.18867924528302,0.16868131868132,40.816326530612,1914744180,10245484900,0.49,74522988.45,1126102067.87
1300341,麦克奥迪,11.5,0.097328,1.02,-0.00095419847328242,10.55,10.48,12.1,10.43,232873.18,266235043.84,0.045646788698277,2.7114092568789,-0.33641555615991,0.15935114503817,35.41730828457,5866878364,5866878364,0.3247,120422252.04,1012416198.44
2870436,大地电气,20.3,0.097297,1.8,0,18.51,18.5,20.58,18.45,27226.68,53604581.43,0.11121555492014,3.2418657706294,0.066011311607864,0.11513513513514,23.604651162791,496964300,1917862800,0.86,31765525.09,452816530.49
1000819,岳阳兴长,16.87,0.096166,1.48,0.0064977257959715,15.18,15.39,16.88,15,266911.62,433006582.98,0.089223263406545,1.0254882479322,-0.74082677569716,0.12215724496426,95.852272727273,5046664801.85,5046664801.85,0.176,30744363.38,1284053972.71
1300610,晨化股份,20.51,0.095035,1.78,-0.00053390282968489,19.25,18.73,21,19.06,281380.60,573311084.92,0.13339404587289,2.2720421043112,-0.18942349371478,0.10357714895889,23.960280373832,4326367094,4366107270,0.856,123122790.8,934802422.7
1300246,宝莱特,20.9,0.093096,1.78,-0.0015690376569038,19.14,19.12,21.91,19.03,158543.36,324082233.1,0.10852340161317,4.848420795107,-0.26911139211404,0.15062761506276,30.33381712627,3053310322.7,3053310322.7,0.689,69395742.1,783429137.12
1002411,延安必康,13.34,0.092547,1.13,0.0008190008190008,12.22,12.21,13.43,12.09,1363129.41,1797787309.84,0.088960629423408,5.3854962166826,0.35692572102154,0.10974610974611,-45.841924398625,20440667346.06,20440667346.06,-0.291,609385242.55,5591015743.68
1300619,金银河,92.25,0.088753,7.52,-0.0023604390416618,84.71,84.73,96,84.7,101178.25,924753567.68,0.13052994254248,1.8499102271564,-0.82681256396127,0.13336480585389,232.95454545455,7150614932.25,7810202432.25,0.396,19238531.83,765362858.91
1300165,天瑞仪器,7.88,0.088398,0.64,0.0013812154696132,7.11,7.24,8.39,6.99,1115022.83,864592751.83,0.2263760124772,1.344366352224,0.0061047320781884,0.19337016574586,875.55555555556,3881321083.56,3916288055.6,0.009,4132159.3,611846115.79
1300320,海达股份,16.67,0.08741,1.34,-0.00065231572080874,15.73,15.33,17.17,15.35,464174.54,759866382.67,0.077203616651935,1.7249762161712,-0.17239008718989,0.11872146118721,56.739278420694,10022573963.97,10022573963.97,0.2938,137956542.9,1861978145.52
1000662,天夏退,0.25,0.086957,0.02,0,0.23,0.23,0.25,0.22,542639.94,12908941.32,0.049642399130616,1.3873547296468,0.3762550190996,0.1304347826087,-0.066664888936295,273274433.5,273274433.5,-3.7501,-20893803.94,8831485.75
0688665,四方光电,178.47,0.08532,14.03,-0.0018851860861104,162.21,164.44,179.79,161.33,7318.20,125390780,0.047699245638601,2.0506052454607,-0.64446831364125,0.11225979080516,51.432276657061,2738154737.07,12492900000,3.47,122846727.09,378550418.07
1002680,长生退,0.77,0.084507,0.06,0,0.71,0.71,0.78,0.71,157743.40,11879019.52,0.021105213585309,1.1544317396752,-0.023294487601572,0.098591549295775,-72.641509433962,575509067.98,749741591.06,-0.0106,-2470032,2723558.98
1300421,力星股份,20.68,0.084426,1.61,-0.0020975353959098,19.08,19.07,21,18.7,131502.60,265972687.6,0.054235613753787,1.7903202091162,0.22436732151956,0.12060828526481,46.681715575621,5014184554.72,5121100154.72,0.443,85735661.98,751797703.27
1301118,恒光股份,65.58,0.083967,5.08,-0.0013223140495867,60.01,60.5,66.79,60,83865.14,536218814.43,0.34847998118506,1.5137018987799,-0.62708771373031,0.11223140495868,18.851328044153,1578247296.3,6995418600,3.4788,172124379.35,646064135.09
1002350,北京科锐,9.15,0.08284,0.7,-0.011834319526627,8.35,8.45,9.3,8.31,538312.40,480673540.75,0.099252057009577,1.9615111048923,0.58967000928931,0.11715976331361,87.811900191939,4962676450.65,4962676450.65,0.1042,28988387.52,1451524887.72
1300475,香农芯创,27.49,0.082283,2.09,0.0039370078740157,25.8,25.4,27.49,25.17,51226.21,135254164.19,0.012196716666667,2.7948479987779,-0.18530136679364,0.091338582677165,72.342105263158,11545800000,11545800000,0.38,140659485.47,4637219464.25
1000589,贵州轮胎,6.45,0.082215,0.49,0.0033557046979867,5.96,5.96,6.56,5.94,1010574.33,652059350.73,0.11680957263806,9.28065587049,0.15082193677714,0.10402684563758,5.2434761401512,5580197137.35,6168260529.9,1.2301,246880577.26,5393856861.32
0603766,隆鑫通用,6.03,0.080645,0.45,0.0035842293906811,5.61,5.58,6.08,5.56,626725.65,369975228,0.030519253844279,2.5869361972975,-0.6892901018613,0.093189964157706,16.92869174621,12382857355.5,12382857355.5,0.3562,711249678.04,9334820029.55
1300590,移为通信,29.46,0.080308,2.19,0.0018335166850019,28.1,27.27,30.23,27.79,248297.92,724488086.06,0.085659375726627,2.4802211940322,0.0011893013487183,0.08947561422809,58.92,8539470036,8971365390.54,0.5,111797728.37,603125491.35
0688687,凯因科技,25.73,0.079279,1.89,0.001258389261745,24.5,23.84,27.47,24.42,36928.36,95966153,0.091514386004006,4.2848278102664,0.058142379515616,0.12793624161074,23.824074074074,1038270313.87,4369685298.06,1.08,77818994,706514614.89
1300683,海特生物,56.28,0.076717,4.01,0.0036349722594222,52.66,52.27,57,52.27,35817.00,197183205,0.034654333257478,1.1632824070465,-0.21479374110953,0.090491677826669,1407,5816821651.2,6872022406.2,0.04,18636133.57,392370845.33
1300527,中船应急,10.24,0.07563,0.72,-0.0021008403361344,9.9,9.52,10.34,9.84,583986.73,591373858.49,0.060629547633455,4.1589519914996,-0.46578848935337,0.052521008403361,105.13347022587,9863217438.72,9863217438.72,0.0974,8399614.7,1028025547.55
2835185,贝特瑞,150.03,0.075099,10.48,0,140.8,139.55,150.28,139.55,13831.00,203718396.36,0.009006461372527,0.87576109090541,0.0074298711144807,0.076890003582945,59.066929133858,23039736075.81,72822484084.5,2.54,1090243730.26,6851033181.03
1001205,盛航股份,24.97,0.074441,1.73,0.00043029259896721,24.05,23.24,25.56,24.02,75451.64,189956199.38,0.25094780209592,3.6181589749492,-0.54462403373155,0.066265060240964,11.346905389439,750764674.99,3003058674.99,2.2006,99510278.59,428598547.64
1002317,众生药业,11.7,0.073394,0.8,-0.0036697247706423,10.91,10.9,11.99,10.88,877654.59,1027574510.47,0.10775893604521,1.9989472698848,0.25945636728551,0.10183486238532,-22.5,9529194589.2,9529194589.2,-0.52,313762527.56,1823582996.89
1000976,华铁股份,5.56,0.073359,0.38,0.0019305019305019,5.16,5.18,5.7,5.1,887385.63,481875747.95,0.055611795570918,1.3925069391091,-0.31220078170322,0.11583011583012,16.459443457667,8871974105.76,8871974105.76,0.3378,365172498.48,1815242811.96
0605116,奥锐特,19.51,0.070801,1.29,0.0010976948408344,18.23,18.22,20,17.89,81778.00,155805356,0.10575033104361,1.035657477483,0.71184151283206,0.11580680570801,54.194444444444,1508731712,7823510000,0.36,133515911.7,589084976.5
1301190,C善水,32.5,0.070487,2.14,-0.00098814229249016,30.34,30.36,33.98,29.78,176691.95,566519474.77,0.34719284741504,0.79297780997106,0.39663225033078,0.13833992094862,25.590551181102,1653976577.5,6975686250,1.27,94506633.28,385680466.47
1300030,阳普医疗,10.55,0.06998,0.69,-0.0020283975659229,9.92,9.86,11.33,9.74,276900.23,294524547.34,0.089557435433598,4.2844181303923,-0.77393740981694,0.16125760649087,-351.66666666667,3261926173.25,3261926173.25,-0.03,34084357.86,589662317.57
0600217,中再资环,7.58,0.069111,0.49,-0.002820874471086,7.12,7.09,7.79,6.92,748240.29,557167142,0.053882189122116,0.67826258280667,-0.11268086387421,0.12270803949224,30.52758759565,10526041147.56,10526041147.56,0.2483,259803604.19,2661911545.24
1000099,中信海直,8.98,0.069048,0.58,0,8.38,8.4,9.08,8.28,422701.52,371934994.83,0.069744621425345,4.475760039982,-0.66021159696535,0.095238095238095,19.470945359931,5442512371.6,6966415830.26,0.4612,207628606.33,1174893069.94
0688600,皖仪科技,22.01,0.068966,1.42,-0.0019426906265177,20.6,20.59,22.8,20.2,43683.14,95124527,0.064976042550299,3.247334225394,0.66063458573399,0.12627489072365,41.528301886792,1479723716.1,2934813400,0.53,5245363.42,345861484.77
1002071,长城退,0.31,0.068966,0.02,0,0.29,0.29,0.32,0.27,231925.67,7025290.15,0.04414017544697,1.0888651797016,-0.068812045142385,0.17241379310345,-0.63433599345202,162883262.18,162883262.18,-0.4887,-31317096.6,34915319.57
0688680,海优新材,285.88,0.06871,18.38,0,268.5,267.5,289.5,264.79,10575.85,295828108,0.051788582453529,1.7913025067751,-0.36936596428234,0.092373831775701,56.948207171315,5838012656,24019637600,5.02,120714063.65,2001992501.75
0688639,华恒生物,117.66,0.068471,7.54,-0.0029967308390846,112.34,110.12,121.13,110.12,5515.95,64978438,0.022250042646974,1.0246600534998,-0.079545454545455,0.099981837994915,111,2916878350.74,12707280000,1.06,102080752.55,621155770.65
1002756,永兴材料,143.11,0.066393,8.91,0.00081967213114764,134.5,134.2,147.52,134.5,205486.14,2935287601.49,0.05125363242531,1.6105040159509,0.75862068965517,0.097019374068554,102.95683453237,57375682666.5,58095525966.5,1.39,550354317.65,4922194175.01
1000782,美达股份,5.96,0.06619,0.37,0,5.61,5.59,6.15,5.61,392990.39,235460222.49,0.074410321226741,4.4555521164957,-0.62834255477748,0.096601073345259,25.470085470085,3147712153.08,3147712153.08,0.234,49112915.43,2368261531.67
1300344,立方数科,8.41,0.065906,0.52,0.0012674271229404,7.89,7.89,9.47,7.89,908648.82,780964013.76,0.18435798395561,2.4017741935484,0.51779206420703,0.20025348542459,-9.391401451703,4145053234.06,5396750958.56,-0.8955,75775240.71,349964495.41
1300455,康拓红外,10.76,0.065347,0.66,0,10.12,10.1,10.78,10.05,151961.92,160352130.54,0.026893433898875,3.1257079857169,-0.81258803859875,0.072277227722772,55.010224948875,6079960875.76,7723182991.36,0.1956,28451807,570963946.82
1002647,仁东控股,10.06,0.06455,0.61,-0.001058201058201,9.35,9.45,10.28,9.29,1174530.08,1152962645.82,0.20976124352639,0.85992787480181,-0.69708737864078,0.1047619047619,-15.71875,5632962699,5632962699,-0.64,-5999468.77,1320775359.74
