日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,1300005,探路者,9.57,-0.010341,-0.1,-0.0010341261633919,9.65,9.67,9.8,9.52,84010.54,81169721.12,0.0095066574838143,0.92928723761991,0.34478644714865,0.028955532574974,-131.45604395604,8457029920.02,8457029920.02,-0.0728,29625440.6,658310819.68
2021-12-21,1300005,探路者,9.59,0.00209,0.02,0.0010449320794148,9.57,9.57,9.67,9.46,59852.51,57322460.6,0.0067729276840331,0.76344045286639,-0.22725227252273,0.021943573667712,-131.73076923077,8474703963.74,8474703963.74,-0.0728,29625440.6,658310819.68
2021-12-22,1300005,探路者,9.56,-0.003128,-0.03,0,9.6,9.59,9.74,9.52,77967.50,74962179,0.0088228252951272,0.99450371436152,0.63951345374125,0.022940563086549,-131.31868131868,8448192898.16,8448192898.16,-0.0728,29625440.6,658310819.68
2021-12-23,1300005,探路者,9.59,0.003138,0.03,0.00418410041841,9.57,9.56,9.65,9.41,53630.50,51348525,0.006068843197362,0.72479133556053,0.32000783852636,0.02510460251046,-131.73076923077,8474703963.74,8474703963.74,-0.0728,29625440.6,658310819.68
2021-12-24,1300005,探路者,9.17,-0.043796,-0.42,-0.0031282586027111,9.59,9.59,9.68,9.15,97481.50,91315496.73,0.011031035290434,1.3682766268037,-0.51501065731471,0.05526590198123,-125.96153846154,8103549045.62,8103549045.62,-0.0728,29625440.6,658310819.68
2021-12-27,1300005,探路者,9.66,0.053435,0.49,0.0010905125408942,9.25,9.17,9.69,9.18,162822.60,153970682.27,0.018425053437629,2.1829831391981,-0.72271476612657,0.055616139585605,-132.69230769231,8536563116.76,8536563116.76,-0.0728,29625440.6,658310819.68
2021-12-28,1300005,探路者,9.79,0.013458,0.13,0.0010351966873706,9.92,9.66,9.95,9.41,155509.42,150562159.38,0.017597491831937,1.7211813118702,-0.51140183651789,0.055900621118012,-134.47802197802,8651444400.94,8651444400.94,-0.0728,29625440.6,658310819.68
2021-12-29,1300005,探路者,9.74,-0.005107,-0.05,-0.0010214504596527,9.69,9.79,9.83,9.61,93810.74,91045916.06,0.010615651006209,0.85686933233955,-0.65874730021598,0.02247191011236,-133.79120879121,8607259291.64,8607259291.64,-0.0728,29625440.6,658310819.68
