日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,1002426,胜利精密,2.65,0,0,0,2.64,2.65,2.67,2.62,369827.09,98027502.76,0.010845017174501,0.6950560477099,-0.24009510601746,0.018867924528302,-43.729372937294,9036793328.5,9120021955.35,-0.0606,4662354.61,3746085701.55
2021-12-21,1002426,胜利精密,2.74,0.033962,0.09,-0.0037735849056603,2.65,2.65,2.75,2.64,893469.09,242039347.21,0.026200589107564,1.7136120355538,-0.44401589667147,0.041509433962264,-45.214521452145,9343703290.6,9429758550.06,-0.0606,4662354.61,3746085701.55
2021-12-22,1002426,胜利精密,2.73,-0.00365,-0.01,-0.0036496350364964,2.75,2.74,2.82,2.69,767070.99,210272826.3,0.022494020274749,1.4711892054242,0.098167217837544,0.047445255474453,-45.049504950495,9309602183.7,9395343372.87,-0.0606,4662354.61,3746085701.55
2021-12-23,1002426,胜利精密,2.69,-0.014652,-0.04,0.0036630036630036,2.7,2.73,2.72,2.66,523336.99,140247631.31,0.015346627648617,0.9179186346237,0.35470494658353,0.021978021978022,-44.389438943894,9173197756.1,9257682664.11,-0.0606,4662354.61,3746085701.55
2021-12-24,1002426,胜利精密,2.6,-0.033457,-0.09,-0.003717472118959,2.68,2.69,2.69,2.59,591446.50,155892172.5,0.017343909150351,0.9742133771349,0.34804314420369,0.037174721189591,-42.904290429043,8866287794,8947946069.4,-0.0606,4662354.61,3746085701.55
2021-12-27,1002426,胜利精密,2.61,0.003846,0.01,0,2.61,2.6,2.64,2.57,336213.00,87551210,0.0098592987314438,0.53449607966577,0.26947695147016,0.026923076923077,-43.069306930693,8900388900.9,8982361246.59,-0.0606,4662354.61,3746085701.55
2021-12-28,1002426,胜利精密,2.62,0.003831,0.01,0,2.61,2.61,2.64,2.59,255751.02,66932438.22,0.0074997864658757,0.41097335457049,0.032486812851199,0.019157088122605,-43.234323432343,8934490007.8,9016776423.78,-0.0606,4662354.61,3746085701.55
2021-12-29,1002426,胜利精密,2.59,-0.01145,-0.03,-0.0038167938931299,2.61,2.62,2.61,2.58,295015.60,76595624.4,0.0086512030493649,0.59627732422674,0.15048264294289,0.011450381679389,-42.739273927393,8832186687.1,8913530892.21,-0.0606,4662354.61,3746085701.55
