日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,1300542,新晨科技,14.11,0.030679,0.42,0.0029218407596785,13.64,13.69,14.11,13.5,98114.55,136058811.85,0.033024556437681,1.1237235431556,0.49388977921699,0.044558071585099,64.136363636364,4192020877.29,4233790992.49,0.22,7880422.45,568087713.77
2021-12-21,1300542,新晨科技,13.9,-0.014883,-0.21,-0.00070871722182848,14.66,14.11,15.15,13.88,149291.47,214529666.14,0.0502502898569,1.5016966218445,-0.20037972548358,0.090007087172218,63.181818181818,4129630772.1,4170779220.1,0.22,7880422.45,568087713.77
2021-12-22,1300542,新晨科技,13.83,-0.005036,-0.07,0.0014388489208633,13.5,13.9,14.16,13.5,89308.73,123488059.9,0.030060589324036,0.89834079698074,0.016354995136958,0.047482014388489,62.863636363636,4108834070.37,4149775295.97,0.22,7880422.45,568087713.77
2021-12-24,1300542,新晨科技,14.17,0.071861,0.95,0.002269288956127,13.3,13.22,14.52,12.95,146175.71,201048231.27,0.049201550480668,1.4948959534971,-0.039533840864693,0.11875945537065,64.409090909091,4209846621.63,4251794356.03,0.22,7880422.45,568087713.77
2021-12-27,1300542,新晨科技,15.26,0.076923,1.09,0.0021171489061397,13.98,14.17,15.33,13.6,222530.20,325048376.5,0.07490184839036,1.9786793996301,-0.46752964226973,0.12208892025406,69.363636363636,4533680977.14,4578855460.34,0.22,7880422.45,568087713.77
2021-12-28,1300542,新晨科技,14.86,-0.026212,-0.4,-0.0013106159895152,14.96,15.26,15.49,14.78,181514.15,273897965.52,0.061096180850982,1.3215715354954,0.43471859517899,0.046526867627785,67.545454545455,4414842681.54,4458833036.74,0.22,7880422.45,568087713.77
2021-12-29,1300542,新晨科技,15.05,0.012786,0.19,0.0033647375504711,14.92,14.86,15.12,14.51,116735.32,173016991.67,0.039292155583558,0.81183911115562,0.26346504663155,0.041049798115747,68.409090909091,4471290871.95,4515843687.95,0.22,7880422.45,568087713.77
