日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,1300531,优博讯,20,-0.028183,-0.58,0.00048590864917403,20.42,20.58,20.67,19.82,64158.50,129181708.5,0.021095538426377,0.64484533802907,0.93545347467609,0.041302235179786,49.3705257961,6082660580,6620953400,0.4051,137401863.4,1039235540.72
2021-12-21,1300531,优博讯,20.36,0.018,0.36,0.0025,19.97,20,20.48,19.9,47956.66,96997360.86,0.015768316962378,0.47359550783719,-0.10674408217954,0.029,50.25919526043,6192148470.44,6740130561.2,0.4051,137401863.4,1039235540.72
2021-12-22,1300531,优博讯,20.85,0.024067,0.49,-0.0014734774066796,20.28,20.36,21.02,20.2,83843.00,174479410,0.027567870637293,0.82799069333839,-0.14432710533442,0.040275049115914,51.468773142434,6341173654.65,6902343919.5,0.4051,137401863.4,1039235540.72
2021-12-23,1300531,优博讯,20.63,-0.010552,-0.22,0.00095923261390885,20.94,20.85,21.08,20.51,53192.89,110477105.67,0.017490007637414,0.69459099835992,0.56772908366534,0.027338129496403,50.925697358677,6274264388.27,6829513432.1,0.4051,137401863.4,1039235540.72
2021-12-27,1300531,优博讯,19.77,0.018547,0.36,0.0030911901081916,19.39,19.41,19.78,19.21,44951.30,87705130.07,0.014780144119105,0.69192464935289,-0.14216575922565,0.029366306027821,48.802764749445,6012709983.33,6544812435.9,0.4051,137401863.4,1039235540.72
2021-12-28,1300531,优博讯,20.18,0.020738,0.41,0.0010116337885685,19.76,19.77,20.85,19.62,82219.12,167828488.47,0.02703393323321,1.3451376891262,0.72788482783482,0.062215477996965,49.814860528265,6137404525.22,6680541980.6,0.4051,137401863.4,1039235540.72
2021-12-29,1300531,优博讯,19.63,-0.027255,-0.55,0.0019821605550049,20.06,20.18,20.14,19.39,61165.57,120204200.6,0.02011145261043,0.89982184679118,0.019740752713962,0.037165510406343,48.457171068872,5970131359.27,6498465762.1,0.4051,137401863.4,1039235540.72
