日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,1300842,帝科股份,78.66,-0.051832,-4.3,0.0016875602700097,82.03,82.96,83.86,78.08,24433.66,195392167.02,0.035150693901386,1.0436383051427,0.31428571428571,0.069672131147541,86.43956043956,5467748946.84,7866000000,0.91,92035920.79,2225690571.24
2021-12-21,1300842,帝科股份,79.61,0.012077,0.95,-0.00038138825324181,78.93,78.66,80.97,77.8,13053.00,103622432,0.018778275849578,0.53536273255242,-0.5,0.040300025425884,87.483516483516,5533784562.14,7961000000,0.91,92035920.79,2225690571.24
2021-12-22,1300842,帝科股份,80.8,0.014948,1.19,0.0026378595653812,79.83,79.61,81.65,79,16092.00,129980529,0.02315023480973,0.66000590609312,0.61832061068702,0.033287275467906,88.791208791209,5616502859.2,8080000000,0.91,92035920.79,2225690571.24
2021-12-23,1300842,帝科股份,81.96,0.014356,1.16,0.0022277227722771,80.18,80.8,82.78,76.83,18984.00,153857560,0.027310716979115,0.8373028474648,0.25333333333333,0.073638613861386,90.065934065934,5697135821.04,8196000000,0.91,92035920.79,2225690571.24
2021-12-24,1300842,帝科股份,77.88,-0.04978,-4.08,0.00061005368472422,81.02,81.96,82.94,77.68,18194.00,144913550,0.026174209055943,0.86430661650135,0.31147540983607,0.064177647632992,85.582417582418,5413530231.12,7788000000,0.91,92035920.79,2225690571.24
2021-12-27,1300842,帝科股份,75.25,-0.03377,-2.63,0.00064201335387772,79.38,77.88,79.38,74.51,18939.51,143804768.2,0.027246712881011,1.043430186434,0.38636363636364,0.062532100667694,82.692307692308,5230715843.5,7525000000,0.91,92035920.79,2225690571.24
2021-12-28,1300842,帝科股份,79.66,0.058605,4.41,0.001063122923588,75.85,75.25,80.16,75.22,19780.40,153573513.6,0.028456432055082,1.1600046915318,0.43859649122807,0.065647840531561,87.538461538462,5537260120.84,7966000000,0.91,92035920.79,2225690571.24
2021-12-29,1300842,帝科股份,79.8,0.001757,0.14,0.0015064022093898,78.62,79.66,80.93,77.65,14794.00,117371403,0.021282909133429,0.80419656447054,-0.67816091954023,0.041174993723324,87.692307692308,5546991685.2,7980000000,0.91,92035920.79,2225690571.24
