日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,1300675,建科院,18.52,0.026039,0.47,0.0038781163434903,18.1,18.05,18.81,17.7,115287.00,211842130,0.078604754862556,0.70680002354222,0.7911877394636,0.061495844875346,107.5493612079,2716267284,2716267284,0.1722,-2852234.73,292651952.7
2021-12-21,1300675,建科院,18.66,0.007559,0.14,0.0016198704103672,18.11,18.52,19.25,17.88,103910.00,193256808.2,0.070847711170975,0.67205552882252,0.34615384615385,0.073974082073434,108.36236933798,2736800622,2736800622,0.1722,-2852234.73,292651952.7
2021-12-22,1300675,建科院,18.5,-0.008574,-0.16,0.0032154340836012,18.33,18.66,18.97,18.1,79241.80,146817484.4,0.054028487720798,0.51250976618082,0.61580680570801,0.046623794212219,107.43321718931,2713333950,2713333950,0.1722,-2852234.73,292651952.7
2021-12-23,1300675,建科院,19.5,0.054054,1,0.0032432432432432,18.65,18.5,19.5,18.1,148143.80,281154369.54,0.10100711340747,1.2872040566654,0.76733067729084,0.075675675675676,113.24041811847,2860000650,2860000650,0.1722,-2852234.73,292651952.7
2021-12-28,1300675,建科院,16.63,0.001204,0.02,0,16.41,16.61,16.88,16.26,53465.00,88657446,0.036453400806045,0.49725632440476,0.076407506702413,0.037326911499097,96.5737514518,2439067221,2439067221,0.1722,-2852234.73,292651952.7
2021-12-29,1300675,建科院,16.86,0.01383,0.23,0.0018039687312087,16.5,16.63,17.15,16.2,65955.00,110546867,0.044969307961521,0.67694477288403,-0.18809776833156,0.057125676488274,97.909407665505,2472800562,2472800562,0.1722,-2852234.73,292651952.7
