日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,1300658,延江股份,10.79,-0.019982,-0.22,-0.00090826521344247,10.99,11.01,11.1,10.78,21976.75,24049892.25,0.0097009605282906,0.75192799857667,0.27205445053856,0.029064486830154,-189.29824561404,2444388180,2455911900,-0.057,7562982.97,876783695.19
2021-12-21,1300658,延江股份,11.09,0.027804,0.3,0.0018535681186283,10.85,10.79,11.14,10.78,24447.25,26883581.75,0.010791486788322,0.78701646964897,-0.3360824742268,0.033364226135311,-194.56140350877,2512350780,2524194900,-0.057,7562982.97,876783695.19
2021-12-22,1300658,延江股份,10.91,-0.016231,-0.18,-0.00090171325518483,11.09,11.09,11.14,10.84,17377.25,19043975.5,0.0076706526825048,0.55941596487162,0.27725413480349,0.027051397655546,-191.40350877193,2471573220,2483225100,-0.057,7562982.97,876783695.19
2021-12-23,1300658,延江股份,10.61,-0.027498,-0.3,0.00091659028414297,10.89,10.91,10.95,10.5,19995.00,21303106.75,0.0088261779272718,0.80682258376913,0.04856641310708,0.041246562786434,-186.14035087719,2403610620,2414942100,-0.057,7562982.97,876783695.19
2021-12-24,1300658,延江股份,10.38,-0.021678,-0.23,0,10.65,10.61,10.67,10.38,16184.25,16976777.25,0.0071440395158514,0.70449618679482,-0.22463972873693,0.027332704995287,-182.10526315789,2351505960,2362591800,-0.057,7562982.97,876783695.19
2021-12-27,1300658,延江股份,10.71,0.031792,0.33,-0.00096339113680152,10.38,10.38,10.95,10.38,17062.75,18190053.5,0.0075318263280098,0.85337644540471,-0.17006802721088,0.054913294797688,-187.89473684211,2426264820,2437703100,-0.057,7562982.97,876783695.19
2021-12-28,1300658,延江股份,10.66,-0.004669,-0.05,0.0018674136321195,10.8,10.71,10.82,10.6,13404.25,14371339.31,0.005916893997581,0.70501188672894,-0.15911872705018,0.020541549953315,-187.01754385965,2414937720,2426322600,-0.057,7562982.97,876783695.19
2021-12-29,1300658,延江股份,10.88,0.020638,0.22,0.00093808630394011,10.65,10.66,10.96,10.52,21320.00,23038522.75,0.0094110584350805,1.2688663524258,-0.79549718574109,0.041275797373358,-190.87719298246,2464776960,2476396800,-0.057,7562982.97,876783695.19
