日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,0600873,梅花生物,7.09,0.007102,0.05,0,7.04,7.04,7.14,6.92,246251.25,173848032,0.0079471266474086,0.75145697995474,-0.039302115416536,0.03125,14.469387755102,21969215289.52,21969215289.52,0.49,1327033599.42,16284527923.18
2021-12-21,0600873,梅花生物,7.36,0.03662,0.26,0,7.1,7.1,7.44,7.08,448345.81,328905944,0.014469209532561,1.4555245521221,-0.24406717975616,0.050704225352113,15.020408163265,22805842670.08,22805842670.08,0.49,1327033599.42,16284527923.18
2021-12-22,0600873,梅花生物,7.39,0.004076,0.03,0,7.37,7.36,7.42,7.29,240528.92,177064271,0.0077624531433014,0.78086097995523,0.100654399378,0.017663043478261,15.081632653061,22898801267.92,22898801267.92,0.49,1327033599.42,16284527923.18
2021-12-23,0600873,梅花生物,7.43,0.006775,0.05,0,7.34,7.38,7.54,7.33,259633.49,193064344,0.008379004073842,0.78006245102705,-0.20417136165794,0.028455284552846,15.163265306122,23022746065.04,23022746065.04,0.49,1327033599.42,16284527923.18
2021-12-24,0600873,梅花生物,7.36,-0.009421,-0.07,0,7.44,7.43,7.46,7.3,269333.00,198503319,0.0086920308478698,0.91058310749041,-0.0012526579761005,0.021534320323015,15.020408163265,22805842670.08,22805842670.08,0.49,1327033599.42,16284527923.18
2021-12-27,0600873,梅花生物,7.27,-0.013569,-0.1,0,7.38,7.37,7.4,7.21,271355.65,197354242,0.0087573066818539,0.91741400458173,0.38429479034307,0.025780189959294,14.836734693878,22526966876.56,22526966876.56,0.49,1327033599.42,16284527923.18
2021-12-28,0600873,梅花生物,7.4,0.017882,0.13,0,7.26,7.27,7.44,7.19,296788.11,217424805,0.0095780740102437,0.99007784165059,-0.22157856625634,0.034387895460798,15.102040816327,22929787467.2,22929787467.2,0.49,1327033599.42,16284527923.18
2021-12-29,0600873,梅花生物,7.31,-0.010825,-0.08,-0.0013531799729365,7.43,7.39,7.54,7.29,308339.21,227465232,0.0099508560960885,1.1406890839245,0.077163945426079,0.03382949932341,14.918367346939,22650911673.68,22650911673.68,0.49,1327033599.42,16284527923.18
