日期,代码,名称,价格,涨跌幅,涨跌额,5分钟涨,今开,昨收,最高,最低,成交量,成交额,换手率,量比,委比,振幅,市盈率,流通市值,总市值,每股收益,净利润,主营收
2021-12-20,1002930,宏川智慧,27.16,0.030349,0.8,0.0022761760242792,26.15,26.36,27.28,26.06,41261.60,111209871.64,0.0092415866192677,1.4705614005075,-0.52121266292661,0.046282245827011,43.806451612903,12126327460.52,12133742140.52,0.62,211077237.23,802453153.06
2021-12-21,1002930,宏川智慧,26.75,-0.015096,-0.41,0.0055228276877761,27.5,27.16,27.92,26.42,40645.74,109570508.95,0.009103649080846,1.3271471671499,-0.78405585322293,0.055228276877761,43.145161290323,11943271707.25,11950574457.25,0.62,211077237.23,802453153.06
2021-12-22,1002930,宏川智慧,26.71,-0.001495,-0.04,0.0029906542056075,26.75,26.75,27.38,26.26,26570.12,71257521.16,0.0059510553508428,0.86755609539482,0.36111111111111,0.041869158878505,43.08064516129,11925412609.37,11932704439.37,0.62,211077237.23,802453153.06
2021-12-23,1002930,宏川智慧,26.72,0.000374,0.01,0.00037439161362778,26.43,26.71,27.05,26,20467.24,54253385.03,0.0045841598803086,0.58805796901577,-0.12050596249612,0.039311119430925,43.096774193548,11929877383.84,11937171943.84,0.62,211077237.23,802453153.06
2021-12-24,1002930,宏川智慧,26.49,-0.008608,-0.23,0.00037425149700591,26.72,26.72,27,26.3,14545.46,38723228.32,0.0032578263689991,0.47112937914594,-0.18886905021121,0.026197604790419,42.725806451613,11827187571.03,11834419341.03,0.62,211077237.23,802453153.06
2021-12-27,1002930,宏川智慧,25.97,-0.01963,-0.52,-0.0007550018875047,26.4,26.49,26.92,25.66,25035.42,65493785.66,0.005607320183409,0.87241155808313,-0.65793039627194,0.047565118912797,41.887096774194,11595019298.59,11602109108.59,0.62,211077237.23,802453153.06
2021-12-28,1002930,宏川智慧,25.39,-0.022333,-0.58,-0.0023103581055063,25.95,25.97,25.95,24.9,34678.74,87817076.28,0.0077671873983816,1.3625153229609,-0.79720309265284,0.040431266846361,40.951612903226,11336062379.33,11342993849.33,0.62,211077237.23,802453153.06
2021-12-29,1002930,宏川智慧,25.62,0.009059,0.23,0.0015754233950375,25.38,25.39,25.78,25.07,19683.56,50120607.64,0.0044086347770216,0.81138537132304,0.27877392114931,0.027963765261914,41.322580645161,11438752192.14,11445746452.14,0.62,211077237.23,802453153.06
